,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1009,"Which of these represents the locus of points, the sum of whose distances from two given points is equal?
",An ellipse,A parabola,A circle,A hyperbola,An ellipse
1010,"If you are solving a word problem for 2 unknowns, how many equations will you need?
",3,4,1,2,2
1011,"What is the path taken by a bullet fired from a rifle into the air (ignoring friction)?
",A straight line,A logarithmic line,An exponential line,A parabola,A parabola
1012,"Choose the statement which best describes the Pythagorean Theorem.
",The hare will never catch up to the tortoise.,Parallel lines do not intersect.,"There exist no whole numbers a, b and c for which the sum of the cubes of a and b equals the cube of c.",The square of the hypotenuse of a right triangle equals the sum of the squares of the other two sides.,The square of the hypotenuse of a right triangle equals the sum of the squares of the other two sides.
1013,"Which of the following statements about quadrilaterals (4-sided figures) is true?
",A parallelogram is a type of trapezoid.,A rhombus is a type of rectangle.,A rectangle is a type of square.,A square is a type of parallelogram.,A square is a type of parallelogram.
1014,"In geometry, what is the value of the number which is represented by the Greek letter pi (蟺)?
",The ratio of the circumference of a circle to its radius,The ratio of the circumference of a circle to its diameter,The ratio of the diameter of a circle to its radius,Exactly 3.14159,The ratio of the circumference of a circle to its diameter
1015,"Which of the following is an arithmetic progression?
","1, 1, 2, 3, 5...","2, 4, 8, 16...","1, 2, 3, 5, 7, 11...","2, 4, 6, 8...","2, 4, 6, 8..."
1016,"Because of the lack of atmosphere, the craters on most celestial bodies from the solar system remain preserved for hundreds of millions or billions of years. The largest known crater within the solar system is located on which natural satellite?
",The Moon,Titan,Deimos,Io,The Moon
1017,"Larger than Pluto and Mercury, this natural satellite is the largest moon of the entire solar system.
",Titan,Callisto,Ganymede,Europa,Ganymede
1018,"Which is the planet with the biggest number of natural satellites in the solar system?
",Uranus,Neptune,Jupiter,Saturn,Jupiter
1019,"Which of these characteristics makes Saturns moon Titan unique among all moons in the solar system?
",It is the only moon that is considered a captured object.,It is the only moon with active volcanoes on its surface.,It is the only moon to have a retrograde orbit.,It is the only moon to have a dense atmosphere.,It is the only moon to have a dense atmosphere.
1020,"There have been numerous debates over whether this moon, discovered in 1978, should be considered a satellite or a separate planet.
",Nereid,Nix,Umbriel,Charon,Charon
1021,"Which of the four Galilean moons of Jupiter is noted as the most volcanically active body in the solar system?
",Europa,Io,Callisto,Ganymede,Io
1022,"Named after the leading sylph in Alexander Popes poem Rape of the Lock, the moon Ariel is the natural satellite of which planet of the solar system?
",Jupiter,Uranus,Neptune,Saturn,Uranus
1023,"This celestial body is the darkest of Uranus larger moons and its most distinctive feature is a large equatorial ring of bright material (supposedly a crater) named Wunda, which contrasts with the rest of the planet鈥檚 dark surface.
",Umbriel,Oberon,Titania,Ariel,Umbriel
1024,"What is the symbol for Hydrogen?
",Hy,Hr,H,Hd,H
1025,"What is the symbol for Nickel?
",N,Nc,Nk,Ni,Ni
1026,"What is the symbol for Krypton?
",Kp,K,Ky,Kr,Kr
1027,"What is the symbol for Boron?
",Bo,Bn,Br,B,B
1028,"What is the symbol for Neon?
",No,Nn,Ne,N,Ne
1029,"What is the symbol for Sulfur?
",Sf,Su,S,Sl,S
1030,"What is the symbol for Bismuth?
",Bs,B,Bi,Bm,Bi
1031,"What is the symbol for Platinum?
",Pt,Pl,P,Pa,Pt
1032,"What is the symbol for Cadmium?
",Cm,Cd,C,Ca,Cd
1033,"What is the symbol for Ruthenium?
",R,Rh,Ru,Rt,Ru
1034,"Which branch of botany is concerned with the study of trees and woody plants?
",Forestology,Topiary,Dendrology,Arboretology,Dendrology
1035,"The earliest trees on the planet were a type of ferns and are considered to have appeared in which period of Earths geological history?
",Paleozoic,Cenozoic,Precambrian,Mesozoic,Paleozoic
1036,"The botanical term bonsai, deriving from Japanese, refers to which of these?
",A technique for miniature growing trees,A species of miniature trees,A type of fertilizer that reduces the size of trees,A region in Japan where miniature trees grow,A technique for miniature growing trees
1037,"The baobab, a genus of trees typical for arid areas, is known to be used by Indigenous Australians as a source of water, food and medical remedy. In the 1890s however, a large, hollow baobab located near Derby, Western Australia was adapted for what usage?
",Prison,Town hall,Kindergarten,Warehouse,Prison
1038,"Mark the incorrect statement about sequoias, which are among the largest and oldest trees on the planet.
",Sequoias are evergreen trees.,Sequoias are monoecious trees.,Sequoias can reach up to 150 m (490 ft) in height.,Sequoias can live for more than 2000 years.,Sequoias can reach up to 150 m (490 ft) in height.
1039,"The Bodhi tree, located near Bodh Gaya in India, is of great importance to the followers of Buddhism, because it is considered to be related to the spiritual teacher, Buddha, in what way?
",Buddha died under this tree.,God Vishnu spoke to him for the first time under this tree.,It is Buddhas birth place.,Buddha found enlightenment under this tree.,Buddha found enlightenment under this tree.
1040,"The General Grant tree in Kings Canyon National Park, USA, the only living object to be declared a National Shrine, is of what tree species?
",American Beech,Red Pine,White Oak,Giant Sequoia,Giant Sequoia
1041,"Methuselah, a Great Basin Bristlecone tree located in the Inyo National Forest in California, is remarkable for what reason?
",It is the most publicized living organism.,It is the tallest known living organism.,It is the oldest known living organism.,It is the largest living organism.,It is the oldest known living organism.
1042,"In the city of Athens, Georgia, USA , there is a White Oak tree with more rights than any other tree.  What is so special about this tree?
",Touching it is against the law.,It owns itself.,It owns a human being.,It has the right to vote.,It owns itself.
1043,"The Diamond Tree, a giant Karri tree located south of Manjimup, Western Australia, has been of practical use to the natives since 1939, serving as what?
",Fire look-out platform,Accommodation for native homeless,Military watch tower,Warehouse,Fire look-out platform
1044,"Excavations and research prove that pi was known as early as 20th century BC, when ancient Babylonian mathematicians used what value value for it?
",104348/33215,22/7,3.12,25/8,25/8
1045,"The sequence of numbers, appearing within pis value has been an issue of interest for many professional mathematicians and math lovers. Such pi explorers have found that what occurs at decimal position 2440?
",We reach the last decimal place to which our largest computers can calculate pi.,We reach the last decimal place where computer ENIAC calculated pi in 1949.,We reach the extent to which pi was known by 1750.,We get the first appearance of  666.,We get the first appearance of  666.
1046,"The irrational mathematical constant, Pi has its own architectural monument in London, which was decorated with William Shanks version of the first 700 decimal places in 1937.
",False,True,,,False
1047,"After years of calculations and observations of the results, mathematicians have found which of these statements about the mathematical constant pi to be true?
",The digits of pi eventually reach a point where they repeat their pattern.,The digits of pi are equally distributed.,The number of 3s is larger than any other digit in pi.,The number of 5s is larger than any other digit in pi.,The digits of pi are equally distributed.
1048,"Pi is an issue of interest for mathematicians and math lovers from all over the world. In Japanese, what does the expression En syu ritsu refer to?
",Mitsubishis motto for the quest for finding better values of pi,The largest computer in Japan used for finding even greater values for pi,The Japanese term for an infinite number,The Japanese term for pi,The Japanese term for pi
1049,"In what famous math problem, first posed in the 18th century by a French mathematician, is pi involved?
",Buffons Needle Problem,The travelling salesman problem,Zenos Paradox of the Tortoise,Zenos Paradox of Achilles,Buffons Needle Problem
1050,"The mathematical constant Pi has an important role in calculating the period of a pendulum.
",False,True,,,True
1051,"Who was first to prove that beside an irrational number, pi is also transcendental number (i.e. is not a root to any polynomial equation with rational coefficients)?
",Archimedes,Leonhard Euler,Augustin Cauchy,Ferdinand von Lindemann,Ferdinand von Lindemann
1052,"The irrational constant pi is not only popular in the math science, but also in science fiction. Which of these TV series has an episode, in which pi plays a significant role?
",Lost in Space,Firefly,Star Trek,The X-Files,Star Trek
1053,"In what way is this popular sentence connected to the constant, pi: Sir, I send a rhyme excelling in sacred truth and rigid spelling.
",The value of pi is encoded in the position of each letter in the alphabet.,It is a mnemonic device for the approximate value of pi.,It is the beginning of a long poem describing the history of pi.,It was written by Albert Einstein when he first discovered the irrationality of pi.,It is a mnemonic device for the approximate value of pi.
1054,"Which programming language is based on Horn clauses?
",Erlang,Lisp,PL/I,Prolog,Prolog
1055,"What was the maximum amount of memory that could be installed on the 1975 PDP-11/70, one of the most powerful of the popular PDP-11 series, produced by Digital Equipment Corporation?
",512 KB,4 MB,16 MB,64 MB,4 MB
1056,"In 1936 Alan Turing described the a-machine (later renamed Turing Machine) as a device that can simulate the logic of a computer.
",False,True,,,True
1057,"The fundamental book The C Programming Language was written in 1978 by BWK and what other computer scientist?
",DRM,DMR,MDR,RMD,DMR
1058,"The program components named coroutines generalize the widely known subroutines by allowing multiple return values.
",True,False,,,False
1059,"The halting problem computability theory was solved in what year?
",It cannot be solved for all possible cases.,1937,1956,1980,It cannot be solved for all possible cases.
1060,"The water cycle is the continuous movement of water above and below the surface of the planet. What is this process also known as?
",Hydroscopic cycle,Hydrologic cycle,Hydrographic cycle,Hydrodynamic cycle,Hydrologic cycle
1061,"Which of effect of these is the main reason for the existence of the water cycle on Earth?
",Thermal energy in the Earths core,Gravitational forces,The Moon,The Sun,The Sun
1062,"Water can be found in three main states on Earth. Which of the following is not one of them?
",Ice,Liquid,Crystal,Vapor,Crystal
1063,"Which of these is not one of the state-changing processes through which water goes in nature?
",Concentration,Condensation,Precipitation,Sublimation,Concentration
1064,"Evapotranspiration is a term connected to which of these groups?
",Plants,Animals,Water basins,Rocks,Plants
1065,"Which of the following is not possible to happen to water in its different states?
",Vapor to condense into clouds,Ice to sublimate into water vapor,Snow to sublimate into water vapor,All of these are possible,All of these are possible
1066,"Which line contains only types of precipitation?
","Snow, vapor, fog drip, hail","Rain, fog drip, runoff, sleet","Graupel, sleet, snow, hail","Snow, ice, hail, rain","Graupel, sleet, snow, hail"
1067,"On which of these factors does the total amount of water on Earth at a certain moment depend?
",None of these,Time of the day,Distance from the Sun,Season,None of these
1068,"Ice caps and glaciers are the second largest water reservoirs on Earth after oceans. What percent of the planet鈥檚 water do they hold?
",18 %,10 %,2 %,5 %,2 %
1069,"What would be the Earth like without evaporation?
",Cooler,None of these,Greener,Warmer,Warmer
1070,"How many people die of air pollution around the world each year?
","500,000","50,000",1 million,3 million,3 million
1071,"This pollutant causes inflammation of the lungs, impaired breathing, coughing, chest pain, nausea, and throat irritation and permanent damage to lung tissue in long term exposure.
",Smog,Greenhouse gas,Carbon dioxide,Ozone,Smog
1072,"This gas is produced mainly by automobiles. It hiders the bodys ability to carry oxygen in the blood, causing serious problems for people with cardiovascular diseases.
",Acid sulfates,Carbon oxide,Carbon monoxide,Carbon dioxide,Carbon monoxide
1073,"This type of pollutant causes acidification of rivers, lakes and also damages tree foliage and degrades soil quality.
",Acid rain,The melting of the poles,The Ozone hole,Global warming,Acid rain
1074,"Pollution has damaged this great Chinese ancient attraction and it continues to disintegrate.
",The Terracotta Warriors,The Forbidden City,Tiananmen Square,The Great Wall,The Terracotta Warriors
1075,"Modern cars pollute much less than cars did in the 60s. Today, it takes this many modern cars to produce the same amount of air pollution as a car from the 60s.
",20,5,10,35,20
1076,"When burning fuel for energy, small particles are thrown into the air that are visible in the form of smoke.  It is called this type of pollution.
",Outdoor pollution,Water pollution,Indoor pollution,Black carbon pollution,Black carbon pollution
1077,"The average temperature around the world has climbed during the previous century due to global warming by this much.
",3 degrees Fahrenheit,4 degrees Fahrenheit,1 degree Fahrenheit,2 degrees Fahrenheit,1 degree Fahrenheit
1078,"This defect of Earths atmosphere, caused by industrial pollution, lets more radiation reach the surface of our planet.
",The Greenhouse Hole,The Smoke Hole,The Ozone Hole,Smog Tear,The Ozone Hole
1079,"The distribution of this substance into water is often deadly for seabirds as it destroys the structure of its feathers.  Thus cold water quickly reaches the skin and the bird often freezes to death.
",Carbon dioxide,Carbon monoxide,Oil,Pesticides,Oil
1080,"Osteology is an important part of physical and forensic anthropology. What does an osteologist study?
",skulls,blood,dead  bodies,bones,bones
1081,"What does a philologist study?
",signs and  symbols,art,detectives,language,language
1082,"What does a cetologist study?
",wine,words,art,whales,whales
1083,"Which word means the study of drug action?
",enology,pharmacology,chirology,physiognosy,pharmacology
1084,"If you studied petrology, where would your interests lie?
",petroleum,microbes,rocks,veins,rocks
1085,"Which of these is the study of cells?
",protozoology,cellogy,cytology,ecology,cytology
1086,"Which of these is the study of knowledge?
",rheology,epistimology,pulicology,dialitology,epistimology
1087,"Which of these is the study of Mars?
",areology,ombrology,marsology,astrolgelogy,areology
1088,"What does an auxologist study?
",money,growth,flags,meteorites,growth
1089,"Which is the correct pairing?
",symbology - the study of percussion instruments,oncology - the study of microbes,graminology - the study of grammar,oneirology - the study of dreams,oneirology - the study of dreams
1090,"Which ancient Greek historian is considered the Father of History?
",Socrates,Plato,Herodotus,Demitrios,Herodotus
1091,"Because of introducing a classification scheme for distinguishing living organisms, Carolus Linnaeus is known as the father of what field of science?
",Zoology,Palentology,Botany,Taxonomy,Taxonomy
1092,"This person is considered as the Father of Computer, as he invented a counting machine called The Difference Engine.
",John Vincent Atanasoff,Blaise Pascal,Charles Babbage,Argani Alunan,Charles Babbage
1093,"Who is regarded as the Father of Mathematics?
",Euclid,Ernest Rutherford,Archimedes,Rene Descartes,Archimedes
1094,"Edgar Allan Poe is known to be the father of detective stories. What was he often characterized as?
",Womanizer,Homosexual,Melancholic,Alcoholic,Alcoholic
1095,"Myorrhexis is a very painful condition and can occur when you overexert. What is characteristic of this condition?
",Softening of a bone.,A vertebra is out of its joint or is dislocated,Rupture or tearing of a muscle.,Degeneration of cartilage.,Rupture or tearing of a muscle.
1096,"What is the medical term for a nosebleed?
",Rhinorrhagia,Rhinitis,Rhinomycosis,Rhinodynia,Rhinorrhagia
1097,"The endocrine system is made up of glands. Aden(o) means glands; adren(o) means the adrenal glands. What term means enlargement of the adrenal glands?
",Adrenalitis,Adrenomegaly,Adrenotoxin,Adrenopathy,Adrenomegaly
1098,"What is the closest point to the sun in the Earths orbit called?
",Aphelion,Summer Solstice,Autumnal Equinox,Perihelion,Perihelion
1099,"The moon orbits eastward around the Earth.
",False,True,,,True
1100,"During a new moon phase, is the moon visible?
",No,Yes,,,No
1101,"During which lunar phase is the moon least visible?
",First Quarter,Full Moon,Waxing Crescent,Waxing Gibbous,Waxing Crescent
1102,"Did Galileo Galilei invent the first telescope?
",Yes,No,,,No
1103,"When was the Hubble Space Telescope put into orbit by the Space Shuttle?
",1991,1992,1990,1993,1990
1104,"The stars remain in the sky during the day.
",True,False,,,True
1105,"During  first quarter moon, what time does the moon rise?
",dawn,midnight,noon,sunset,noon
1106,"What unit in the metric system do astronomers use to measure the wavelength of light?
",nanometer,eccentricity,photon,equant,nanometer
1107,"In order to be classified as a Category 5 hurricane, the storm must have what winds speeds?
",135mph,125mph,145mph,155mph,155mph
1108,"About how many lightning bolts strike the Earth each second?
","1,500",100,"1,000","3,000",100
1109,"This construction in the United States is struck by lightning around 500 times a year.
",Pentagon,Statue of Liberty,Empire State Building,Golden Gate Bridge,Empire State Building
1110,"Warm weather brings high pressure systems.
",False,True,,,False
1111,"Who created the Fujita scale in the late 1960s?
",Patrick Fujita,Calvin Fujita,Theodore Fujita,Alvin Fujita,Theodore Fujita
1112,"Its the middle of July. You are in Louisville, KY, USA and you cross over the Ohio River into Jeffersonville, IN. You have effectively gone:
",Forward in Time,Time Stands Still,Backwards in Time,You have broken the time continuum,Backwards in Time
1113,"In the summer months, a clock located in Indianapolis, IN, USA will show a different time than a clock located in Paducah, KY.
",True,False,,,False
1114,"A worker at a Riverboat Casino in Ohio near Cincinnati gets off the late shift at 12 Midnight, and arrives home in Indiana at Midnight. This worker lives about an hour away. Is this possible?
",No,Yes,,,Yes
1115,"Youre crossing Hoover Dam from Nevada into Arizona (USA) during the Winter months (after Oct 31st).  Will you change Time Zones?
",No,Yes,,,Yes
1116,"You live in Ossining, NY, USA  and you call your friend in Honolulu, Hawaii. Its the month of May. How many hours time difference are there between these 2 locales?
",6 Hours Difference,4 Hours Difference,3 Hours Difference,5 Hours Difference,6 Hours Difference
1117,"Referring to the previous question, if its 6:00 P.M. in Ossining, NY, what time is it in Honolulu, Hawaii?
",3:00 PM,12 Midnight,12 Noon,"Time to surf, Brah!",12 Noon
1118,"Its your Birthday, and youre in Tokyo. Later that calendar day, you board a flight for Los Angeles. Will you be able to celebrate your birthday twice?
",Yes,No,,,Yes
1119,"The state of Tennessee, USA has 2 Time Zones.
",True,False,,,True
1120,"A flight attendant lands at OHare Airport in Chicago, in the winter months, and drives to Gary, Indiana. Will he or she have to reset his/ her watch upon arrival in Gary?
",No,Yes,,,No
1121,"Which of the following fast food meals has the most calories?
",McDonalds Chicken Selects Premium Breast Strips (10 pc),Subways 12 inch Double Meat Classic Tuna Sub on white,KFCs Popcorn Chicken - Family,McDonalds Deluxe Breakfast,Subways 12 inch Double Meat Classic Tuna Sub on white
1122,"Subways 12-inch Cold Cut Combo Sub on white bread is higher in calories, fats and carbohydrates then Hardees Big Roast Beef.
",False,True,,,True
1123,"Which of the following meals is the best source of fibers?
",Arbys Market Fresh Ultimate BLT Wrap,Subway Chicken Bacon Ranch Wrap (with cheese),Wendys Crispy Chicken Nuggets (5 pieces),Taco Bell Fiesta Taco Salad,Arbys Market Fresh Ultimate BLT Wrap
1124,"Blimpie鈥檚 Best 12-inch Sub on wheat is higher in total calories, carbohydrates, and fats than a McDonalds Big Mac.
",True,False,,,True
1125,"Which of the following fast food items provides the consumer with the greatest amount of calories from fat?
",Whopper Jr. With Cheese,Dominos Garlic Sauce,Hardees 1/3 LB Mushroom and Swiss Thickburger,Taco Bell Nachos BellGrande,Dominos Garlic Sauce
1126,"Hardees medium sized Strawberry Shake (Hand-dipped) is higher in fats and total calories than Wendys medium sized Frosty Dairy Dessert.
",False,True,,,False
1127,"Which of these salads has the lowest amount of carbohydrates and sugar?
",Wendys Chicken BLT Salad,Burger King Fire-Grilled Chicken Caesar Salad,Arbys Market Fresh Santa Fe Salad,Taco Bell Fiesta Taco Salad,Burger King Fire-Grilled Chicken Caesar Salad
1128,"One slice (139g) of Dominos Classic Hand Tossed Veggie Feast pizza has more calories than Arbys Ham Biscuit (Breakfast Sandwich).
",False,True,,,True
1129,"Which of the following sauces provides the highest percent of calories from fat?
",Burger Kings Honey Flavored Dipping Sauce,Hardees Pancake Syrup,McDonalds Barbeque Sauce,Arbys Light Mayonnaise Packet,Arbys Light Mayonnaise Packet
1130,"The number of total calories, carbohydrates, fats, and sodium per serving is reported to be highest in which of the following meals?
",Burger King  WHOPPER JR.,Hardees Kids Meal - Slammers,McDonalds Cheeseburger,Wendys Jr. Hamburger,Hardees Kids Meal - Slammers
1131,"Silver and gold are in the same group on the periodic table. What group are they in and what are their atomic symbols, respectively?
","Group 12, Ag and Au","Group 14, Au and Ag","Group 13, Au and Ag","Group 11, Ag and Au","Group 11, Ag and Au"
1132,"Inert gases are found in Group 18 of the Periodic Table. Which is the inert gas with atomic number 54?
",Rn,Xe,Kr,Ar,Xe
1133,"Lanthanoids and actinoids are not included with the rest of the periodic table for convenience. Which series of elements are found in these two series, respectively?
","Ba - Lu, Ra - Lr","La - Yb, Ac - No","La - Ac, Ac - Lu","Fr - La, Cs - Ac","La - Yb, Ac - No"
1134,"Which element was NOT discovered at the University of California in Berkeley, CA, USA?
",Es,Fm,Cf,Yb,Yb
1135,"The element with the symbol Sg is named after an American nuclear chemist and Nobel prize winner, Glenn T. Seaborg.
",False,True,,,True
1136,"This element was discovered in 1825 by Hans Christian Oersted and is used in the production of cans for soft drink.
",Ai,Am,An,Al,Al
1137,"The mathematical constant e, one of the most important numbers in mathematics, is equal to which of these fractions?
",22/7,278/10,271828/10000,none of these,none of these
1138,"Which of these statements best describes the mathematical constant  e?
",It is a transcendental number.,It is an algebraic transcendental and irrational number.,It is a transcendental and irrational number.,It is a rational transcendental number.,It is a transcendental and irrational number.
1139,"Why was the letter e鈥 chosen to denote the important mathematical constant e?
",It was arbitrarily chosen by Latin scholars.,Its the first letter of a mathematicians name.,It stands for exponential.,The first 4 letters of the alphabet were already taken.,It stands for exponential.
1140,"e^(pi*i) +1 = 0 is an important formula, involving the key mathematical constant e, which is popularly known as what?
",Eulers Equation,Einsteins Equation,The Hyperbolic Cosine Law,Newtons Equation,Eulers Equation
1141,"The constant e is present in countless fields of mathematics but its most significant function is related to its use in what?
",The characteristics of unitary matrices,The base of natural logarithms,The mantissa of common logarithms,The limiting value of the sum of the squares of the odd numbers,The base of natural logarithms
1142,"What significant discovery about the nature of the constant e did French mathematician Charles Hermite make in 1873?
",e is algebraic.,e is transcendental.,e^pi is transcendental.,e is irrational,e is transcendental.
1143,"What is the derivative of y in this function related to the exponential constant e: If y=e^x?
",e^x,e^x +x,e^pi,e,e^x
1144,"In Roman numerals, what is the symbol for 1000?
",L,M,C,D,M
1145,"Change the Roman numeral XL to a Hindu-Arabic numeral.
",40,70,50,60,40
1146,"Identify the property used in this addition equation: 678 + 45 = 45 + 678.
",Associative property,Distributive property,Identity property,Commutative property,Commutative property
1147,"Which is the mathematical property used in this addition equation: (57 + 63) + 14 = 57 + (63 + 14)?
",Commutative property,Distributive Property,Associative property,Identity Property,Associative property
1148,"What is the name of the property used in this addition equation: 12 + 0 = 12?
",Associative property,Distributive property,Commutative property,Identity property,Identity property
1149,"What is the greatest common factor (GCF) of 24 and 36?
",16,12,6,14,12
1150,"What is the least common multiple (LCM) of 5, 6, and 10?
",20,30,10,15,30
1151,"What kind of fractions are 4/4, 9/8, and 7/4?
",Proper fractions,Improper fractions,Similar fractions,Dissimilar fractions,Improper fractions
1152,"Which of these are considered the two developers of the modern calculus?
",Newton and Gauss,Euler and Cauchy,Newton and Euler,Newton and Leibnitz,Newton and Leibnitz
1153,"What are the two basic processes in calculus?
",Finding maxima and minima and solving second degree equations,Composition and convolution,Integration and derivation,Solving equations of sixth and seventh degrees,Integration and derivation
1154,"When we find the extrema of a function we use this.
",The solution of the sixth degree equation,The solution of the second degree equation,The first derivative,The third derivative,The first derivative
1155,"Which statement is not  true about functions?
",For some functions we can not find a maximal value.,A function is always written as a polynomial.,A function is a type of relationship between two sets.,A one-to-one relationship is a type of function.,A function is always written as a polynomial.
1156,"When you study calculus, you usually also study this branch of geometry.
",Bolyai geometry,Discrete geometry,Analytic geometry,Riemannian  geometry,Analytic geometry
1157,"In calculus we never use complex (or imaginary) numbers.
",False,True,,,False
1158,"Consider this infinite series: 1/2+1/4+1/8+1/16+1/32 +.... If we add all these terms, what do we get?
",3/4,You cannot add an infinite series of numbers,0,1,1
1159,"After the proof of a mathematical theorem we often see the letters Q.E.D. Do these letters stand for Quite easily Done.?
",Yes,No,,,No
1160,"What is the minimum value of the function y= x^2+3x-1?
",13/4,-13/4,-3/2,3/2,-13/4
1161,"Guess the missing number from the following sequence: 3,6,7,14,15 ___, 31,62, 63. 126, 127.
",30,17,16,28,30
1162,"What is the missing number in the following sequence:  4, 20, 24, ___, 44, 60, 64?
",28,40,30,32,40
1163,"What number is missing from the following sequence:  5,10,20, ___, 50, 55, 110?
",25,30,40,35,25
1164,"Guess the missing number from the following sequence: 12, 24, 48, ___, 120, 240, 264?
",80,60,96,72,96
1165,"Find the missing number in the following sequence: 6, 18, 36, ___, 216, 648, 1296.
",108,180,72,54,108
1166,"Find the missing number in the following sequence: 11, 16, 32, ___, 74, 79, 158.
",64,38,37,69,37
1167,"Guess the missing number in the following sequence: 15, 30, 40, ___, 90, 180, 190.
",55,45,50,80,80
1168,"Find the missing number in the following sequence:  8, 16, 28, 44, ___, 88, 116, 148, 184.
",48,56,64,52,64
1169,"Guess the missing number in the following sequence: 3, 6, 18, 36, ___, 216, 234, 468, 1404.
",108,54,72,39,72
1170,"Find the missing number in the following sequence: 10, 20, 100, ___, 280, 560, 640.
",110,200,180,270,200
1171,"The term clone, originally used in botany before it entered molecular genetics, means what in Greek?
",Twin,Copy,Root,Twig,Twig
1172,"Cloning, the process of creating an identical copy of an organism, is only attainable by artificial means.
",False,True,,,False
1173,"Which of the following statements about the process of cloning is not true?
",Scientists use more than one method for cloning.,"Cloning can be used therapeutically, to create replacement organs or tissue.",Cloning could be theoretically used to bring extinct species back to life,Cloning produces a completely identical copy of an organism.,Cloning produces a completely identical copy of an organism.
1174,"How many unsuccessful attempts did it take to finally create Dolly, the first successfully cloned mammal?
",76,276,19,154,276
1175,"Prometea, an example of successfully cloned mammal, was what type of animal?
",Cat,Pig,Rabbit,Horse,Horse
1176,"The first successful experiment in which a cloned animal embryo reached an adult state, was carried out in what year?
",1952,1907,1973,1926,1952
1177,"Substance vital for treating what hereditary blood defect that occurs almost exclusively in males, has been produced by cloning?
",Anemia,Hemoglobinopaties,Hemophilia,Thalassemia,Hemophilia
1178,"What prevents scientists from fulfilling one of science fiction writers dreams - to clone a dinosaur?
",The lack of knowledge about their embryonal development,The need for a mother from a closely related species,The difference in environmental conditions now and then,Lack of live dinosaur tissue,The need for a mother from a closely related species
1179,"Cloning and the boundless possibilities it offers is a challenging topic for scriptwriters imagination. All but one of these science fiction movies involve cloning in their plots.
",Jurassic Park,The 6th Day,The Green Mile,The House of the Scorpion,The Green Mile
1180,"Which of these can be defined as a clones biological mother and father?
",None of these,The egg cell donor and the surrogate mother,The egg cell donor and the surrogate mother,The genetic material donor and the egg cell donor,None of these
1181,"Who was the first person to orbit the Earth?
",Georgi Dobrovolski,Yuri Gagarin,Neil Armstrong,Kerim Kerimov,Yuri Gagarin
1182,"In 2005, this famous Russian cosmonaut set a record for total time, spent in space.
",Anatoly Solovyev,Sergei Krikalev,Valeriy Polyakov,Sergei Avdeyev,Sergei Krikalev
1183,"What is the name of the dog, that became the first earthling to enter orbit?
",Lisichka,Laika,Rover,Belka,Laika
1184,"In  April 28, 2001, this famous American multimillionaire became the first space tourist.
",Mark Shuttleworth,Charles Simonyi,Gregory Olsen,Dennis Tito,Dennis Tito
1185,"Which Russian astronaut became the first person to be married in space, while he was on the International Space Station?
",Vladimir Dezhurov,Yuri Gidzenko,Sergei K. Krikalev,Yuri Malenchenko,Yuri Malenchenko
1186,"The crew of which Apollo mission spent the longest time on the Lunar surface?
",Apollo 9,Apollo 7,Apollo 12,Apollo 17,Apollo 17
1187,"Along with Neil  Armstrong and Michael Collins, who was the third member of the Apollo 11 crew?
","James A. Lovell, Jr",William Anders,Fred Haise,Buzz Aldrin,Buzz Aldrin
1188,"Who was the pilot of SpaceShipOne, the spaceplane that completed the first privately funded human spaceflight?
",Mike Melvill,Peter Siebold,Doug Shane,Brian Binnie,Mike Melvill
1189,"What was nationality of Vladimir Remek - the first cosmonaut from a country other than the Soviet Union or the United States?
",Hungarian,Bulgarian,Czechoslovak,Pole,Czechoslovak
1190,"What was the name of the first monkey to go in outer space?
",Albert I,Gordo,Sam,Bonny,Albert I
1191,"In 1905, this British scientist suggested the word genetics to describe the study of inheritance.
",Hennig Brand,Karl Pearson,William Bateson,Adam Sedgwick,William Bateson
1192,"Chromatin, found in the nucleus of a cell, consists of a complex of Deoxyribonucleic acid (DNA), the gene-carrying molecule. Which of the following types of chromatin is rich in genes?
",heterochromatin,euchromatin,facultative heterochromatin,constitutive heterochromatin,euchromatin
1193,"Which of the following statements about the Deoxyribonucleic acid (DNA), the molecule of heredity, is correct?
",Its molecule is a single-stranded,It encodes information from RNA,Its molecule is a double helix,It carries information to the Ribonucleic acid (RNA),Its molecule is a double helix
1194,"The entire hereditary information of an organism held in the Deoxyribonucleic acid (DNA), is defined by which term?
",proteome,genome,cryptome,regulome,genome
1195,"A chromosome is a very long piece of Deoxyribonucleic acid (DNA) which contains genes. Which term refers to the number of chromosomes per cell in a species?
",monoploid number,euploid number,haploid number,aneuploid number,euploid number
1196,"This genetic disorder is characterized by the premature fusion of the bones of the skull, which affects the shape of the head and face.
",Pfeiffer syndrome,Angelman syndrome,Joubert syndrome,Klinefelter syndrome,Pfeiffer syndrome
1197,"Genes are the units of heredity in living organisms. Variants of the same gene are known under what name?
",albumins,nucleotides,myosins,alleles,alleles
1198,"Deoxyribonucleic acid (DNA), the molecule of heredity, is doubled in what stage of cell division?
",G2 phase,S phase,M phase,G1 phase,S phase
1199,"This cell structure exists only when the long pieces of Deoxyribonucleic acid (DNA), called chromosomes, replicate themselves.
",flagelle,chromatid,centrosome,microtubule,chromatid
