,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2109,"How old was Mozart when he wrote his first composition?
",Five and a half,Four and a half,Seven,Four,Five and a half
2110,"After the name of a Mozart work, a K and a number often appear. What does this catalog number mean?
",An attempt to put all his work in order of popularity at the time of his death.,An attempt to list all his work in order.,An attempt to list the serial number for his original manuscripts.,An attempt to grade the greatness of his work.,An attempt to list all his work in order.
2111,"The manufacturers of which of these products have used Mozarts music in their commercials?
",Colgate toothpaste,Avis Rent-a Car,Avon beauty products,Cheer detergent,Cheer detergent
2112,"Which of these statements regarding Mozart is definitely  true?
",Mozart never performed outside Continental Europe.,Salieri poisoned Mozart,Mozart lived to be 72  years old,Mozart survived smallpox,Mozart survived smallpox
2113,"Mr. Telephone Man was a very popular song in the 1980s for this group.
",DeBarge,New Edition,Backstreet Boys,New Kids on the Block,New Edition
2114,"Ill Be Around was a big hit song for this band in 1972.
",The Ohio Players,The Spinners,The Commodores,The OJays,The Spinners
2115,"Baby Dont Forget My Number was a big hit song for this band in 1989.
",Hatthaway,Loverboy,Milli Vanilli,Lindisfarne,Milli Vanilli
2116,"This group had a very big hit in the early 80s with Call Me.
",The Knack,Queen,Devo,Blondie,Blondie
2117,"Operator (Thats Not the Way It Feels) was a hit song in 1972 for this singer.
",James Taylor,Jim Croce,Livingston Taylor,Jim Messina,Jim Croce
2118,"This group had a very popular song in 1971 called L.A. Woman.
",Santana,The Doors,Grand Funk Railroad,Bread,The Doors
2119,"This group had a big hit song in 1972 called Long Cool Woman in a Black Dress.
",The Byrds,Status Quo,Spanky  Our Gang,The Hollies,The Hollies
2120,"Im Every Woman was a huge hit for this singer in 1978.
",Diana Ross,Chaka Khan,Thelma Houston,Donna Summer,Chaka Khan
2121,"Kentucky Woman was a hit song for this Brooklyn born singer in 1967.
",Barry Manilow,Robert John,Neil Sedaka,Neil Diamond,Neil Diamond
2122,"This group had a top ten hit in the U.S. with the song Witchy Woman.
",Wings,The James Gang,Hall  Oates,The Eagles,The Eagles
2123,"When was George Strait born?
","May 18, 1952","June 17, 1954","December 3, 1954","October 5, 1952","May 18, 1952"
2124,"George Strait was in the army before he began a music career.
",False,True,,,True
2125,"What was George Straits first single that became a top ten hit?
",Amarillo by Morning,Unwound,Fool Hearted Memory,A Fire I Cant Put Out,Unwound
2126,"In what year did George Strait release the song The Chair?
",1985,1987,1986,1988,1985
2127,"In what  movie did George Strait play the role of Dusty Wyatt Chandler?
",Pure Country,Son in Law,Dances With Wolves,The Heart of Country,Pure Country
2128,"From what George Strait song is the following line: You swear youve had enough, youre ready to give up on that little lie they call love?
",King of the Mountain,One Night at a Time,Blue Clear Sky,Carried Away,Blue Clear Sky
2129,"On which album can you find the song One Night at a Time?
",Carrying Your Love With Me,Straight Country,Strait From the Heart,Always Never the Same,Carrying Your Love With Me
2130,"On October 3 in 2006, George Strait marked his 25th year in country music  with what album?
",Honkytonkville,It Just Comes Natural,Somewhere Down In Texas,The Road Less Traveled,It Just Comes Natural
2131,"How many Christmas albums did George Strait release in the period 1986-2006?
",5,4,2,3,3
2132,"George Strait played Dusty Wyatt Chandler in the movie Grand Champion.
",True,False,,,False
2133,"In the musical Paint Your Wagon the rain is Tess and the fire is Jo. What do they call the wind?
",Maria,Mary,Misty,Windy,Maria
2134,"In what play did Audrey demand, Feed me Seymour?
",Little Shop of Horrors,Mamma Mia,Wicked,Sweeney Todd,Little Shop of Horrors
2135,"The show stopper in Cabaret is the song Cabaret in which Sally advises Life is a Cabaret, old chum.  Come to the Cabaret . But Sally is following the advise of someone else. Who told Sally,  What good is sitting alone in your room? Come hear the music play.?
",Elsie,Marie,Liza,Lise,Elsie
2136,"Ado Annie in the musical Oklahoma has a bit of a problem. According to her song, what is Ado Annies major problem?
",How Can I Get Him to Notice Me?,Will Parker,Two Lovers,I Cant Say No,I Cant Say No
2137,"In what musical does rouged knee Velma Kelly  brag, I know a whoopee spot, where the gin is cold and the pianos hot .?
",Chicago,Rent,Dreamgirls,Wicked,Chicago
2138,"The sailors in South Pacific love a woman whose skin is as tender as DiMaggios glove and is always chewin betel nuts. If anyone has objections,  Well aint that too damn bad.
",Bloody Mary,Roxie,Bloody Mary,Sally Bowles,o is the woman that can speak English as well as any damn marine?
2139,"Gwen Verdon played this seductress who sang Resign yourself, youre through. I always get what I aim for and your heartn soul is what I came for. Who was the evil seductress who tried to lure Joe Hardy in Damn Yankees?
",Lola,Anna,Roxie,Gigi,Lola
2140,"The song Black Magic Woman was one of the biggest hits for this band in the 70s.
",Chicago,Santana,The Doors,Procol Harum,Santana
2141,"This group is definitely considered a U.S. one hit wonder. They had a hit song called Magic in 1974.
",Daniel Boone,Paper Lace,Pilot,Jigsaw,Pilot
2142,"Magic Bus was a hit song for this classic rock and roll band.
",The Guess Who,Led Zeppelin,The Who,The Rolling Stones,The Who
2143,"Every Little Thing She Does is Magic is a hit song provided by this band.
",The Fixx,The Police,The Cars,The Firm,The Police
2144,"Could It Be Magic was a top ten hit for this singer in 1975.
",Berry Gordy,Barry White,Marry Banilow,Barry Manilow,Barry Manilow
2145,"What do the initials of the group MFSB stand for?
",My Fathers Soul Band,Male and Female Soul Band,"Mother, Father, Sister, Brother",My Family Soul Band,"Mother, Father, Sister, Brother"
2146,"Which of these is a 1962 single performed by the Marvelettes?
",Beechwood 4-5798,Beechwood 4-5789,Beechwood 4-5678,Beechwood 4-5689,Beechwood 4-5789
2147,"Pick out the correct name of the group that sings the song Gloria.
",The Shadows of Knight,The Shadows in the Night,The Shadows of Night,The Knights of Shadows,The Shadows of Knight
2148,"Which of these statements is correct?
",The song Brickman is sung by the group Dazzman.,The song Brick is sung by the group Dazz.,The song Dazz is sung by the group Brick,The song Dazzman is sung by the group The Brickmen.,The song Dazz is sung by the group Brick
2149,"According to the song Calendar Girl by Neil Sedaka, what month will the candles be lit at the girls Sweet Sixteen?
",July,October,August,September,September
2150,"Which of the following is the name of a 1970s rock/pop band from Los Angeles, California?
",Jelly,Toast,Butter,Bread,Bread
2151,"A song titled Venus is sung by Frankie Avalon and which of these groups?
",The Crystals,The Go-Gos,The Dolls,Bananarama,Bananarama
2152,"Which of the following is the name of a 1970s Motown group?
",The Undisputed Truth,Smiling Faces Sometimes,Zoot Suit Boogie,Venus in Blue Jeans,The Undisputed Truth
2153,"Which of these was a song by The Detergents?
",Numbers,Cant Get Enough of Your Love,Colors,Leader of the Laundromat,Leader of the Laundromat
2154,"Which of the following songs was not performed by Jay and The Americans?
",Cara Mia,Copacabana (At the Copa),Come a Little Bit Closer,Goodbye Boys Goodbye,Copacabana (At the Copa)
2155,"In a Mad World this group could have been made up of Curt Smith and Roland Orzabal.
",Tears for Fears,Orchestral Manoeuvres in the Dark,Flock of Seagulls,UB40,Tears for Fears
2156,"Following an advertisement in a music paper called Melody Maker, Vince Clarke finally settled with Andy Bell as vocalist for this group.
",Yazoo,Erasure,The Human League,Depeche Mode,Erasure
2157,"Which band had Philip Oakey, Susan Sully, Joanne Catherall and Ian Burden as members?
",ABC,Heaven 17,Simply Red,The Human League,The Human League
2158,"The members of this group included Suggs, Woody Woodgate, Chas Smash, Lee Thompson and Mike Barson.
",Fun Boy Three,Bad Manners,Madness,The Specials,Madness
2159,"This group was formed in 1983 and split in 1986. Amongst its members were Paul Heaton, Stan Cullimore, NormanCook and Dave Hemingway.
",The Housemartins,Fine Young Cannibals,Orange Juice,The Beautiful South,The Housemartins
2160,"Which group was made up from Jon Moss, Roy Hay, Mikey Craig and an eccentric frontman named George ODowd?
",Ultravox,Culture Club,The Communards,Wham,Culture Club
2161,"Named after a magazine, this group has included Dave Gahan, Martin Gore, Vince Clarke, Andrew Fletcher and Alan Wilder amongst its members.
",Haircut 100,Modern Romance,Arcadia,Depeche Mode,Depeche Mode
2162,"This group, named after a character in a science fiction movie, included members Simon Le Bon, Nick Rhodes, Andy Taylor, Roger Taylor and John Taylor.
",Adam and the Ants,Thompson Twins,Spandau Ballet,Duran Duran,Duran Duran
2163,"This group comprising of Holly Johnson, Paul Rutherford, Mark OToole, Peter Gill and Brian Nash was formed in Liverpool in the mid 80s.
",The Bluebells,New Order,Frankie Goes to Hollywood,The Cure,Frankie Goes to Hollywood
2164,"How many holes are shot into the freezer in Jimmy Buffetts Boat Drinks song?
",5,6,4,3,6
2165,"Dolly Parton sang the title song 9 to 5 for the 1980 movie Nine to Five. Who was the sexist, egotistical, lying, hypocritical bigot boss in this movie?
",Mr. Hinkle,Russell Tinsworthy,Violet Newstead,Franklin M Hart Jr,Franklin M Hart Jr
2166,"Ludwig van Beethovens last complete symphony was Symphony No. 5.
",True,False,,,False
2167,"In the 1970s Knock Three Times song by Tony Orlando and Dawn, how many times means the answer is no?
",Three,Four,Twice,Once,Twice
2168,"Where is the band U2 from?
","New York, New York","Des Moines, Iowa","Dublin, Ireland","Calgary, Canada","Dublin, Ireland"
2169,"What is the location of the song featured in the audio clip?
",Texas,Kentucky,Alabama,Georgia,Alabama
2170,"This singer had a big hit song in 1968 with a re-make of The Doors song Light My Fire.
",Harry Nilsson,Gordon Lighfoot,Jose Feliciano,Bill Withers,Jose Feliciano
2171,"Dim All the Lights was a hit song for this diva in 1979.
",Donna Summer,France Joli,Diana Ross,Gladys Knight,Donna Summer
2172,"Turn Off the Lights was a hit song for this RB singer in 1979.
",Teddy Pendergrass,Isaac Hayes,Luther Vandross,Barry White,Teddy Pendergrass
2173,"This funk band had a big hit song in the 1970s called Flash Light.
",Parliament,The Wailers,Bunny  The Echoman,Kazoo Flynn  the Fatties,Parliament
2174,"Heartlight was a hit song for this singer in 1982.
",Barry Manilow,Vito Rags Nine Ragolia,Neil Diamond,Engelbert Humperdinck,Neil Diamond
2175,"What is the standard I, IV, V chord progression in the key of E?
","E, D, G","E, A, B","E7, D7, G7","G, A, B","E, A, B"
2176,"What is the key with no flats and no sharps?
",C,D,B,A,C
2177,"What is the acceptable chord progression for the beginner guitar classic House of the Rising Sun?
","Am, C, D, F, Am, E, Am","F,G, R, Q, L, V, N","F, G, F, C, D, Am, D","C, G, D, A, Dm, G, C, G","Am, C, D, F, Am, E, Am"
2178,"Slowhand is the nickname of which guitar legend?
",Eric Clapton,Joe Walsh,George Harrison,George Benson,Eric Clapton
2179,"In guitar parlance, what do the terms H.O and P.O mean?
",Harsh on and play on.,Hammer on and pull off..,Hold on and pulse on.,Hand only and pick on.,Hammer on and pull off..
2180,"What is the formal name for a guitar pick?
",Plectrum,Plectorian,Pickery,Phlanger,Plectrum
2181,"Choose the best definition of Arpeggio from the following list?
",Pattern of individually played chord notes,Strumming pattern,Faced paced chord changes,Happy chord progression,Pattern of individually played chord notes
2182,"Waltz is defined as a piece of music with how many beats to the measure (bar)?
",2,6,3,4,3
2183,"This is traditionally played at the end of a twelve bar blues pattern to separate verses and add some pizazz.
",The come along,The turn around,The jam along,The tag along,The turn around
2184,"In what year did Garth Brooks release the song Two Pina Coladas, which hit #1 on the Billboard Country Charts?
",1999,1998,1996,1997,1998
2185,"Who originally recorded the song Red Red Wine?
",The Hobos,Vic Dana,Roy Drusky,Neil Diamond,Neil Diamond
2186,"What country group released the song Cool Drink of Water in 1991?
",Brooks and Dunn,Sawyer Brown,Little Texas,Alabama,Brooks and Dunn
2187,"According to the lyrics and title of a George Thorogood song, he would have one bourbon, one scotch and what else?
",One jack,One good time,One beer,One shot,One beer
2188,"Which song do the following lyrics come from?
",Drinkin Dark Whiskey,Whiskey Bent and Hell Bound,Me and Jack Daniels,Whiskey in My Blood,"ll the first drop burns, but the second one goes down smooth, then that old black label gets a hold of you"
2189,"Who sang the following lyrics? 
",Foreigner,Bad Company,Loverboy,Foreigner,"ree cups of coffee, but I cant clear my head from what went down last night"
2190,"What band recorded the song Beer Drinkers and Hell Raisers in 1973?
",AC/DC,ZZ Top,The Allman Brothers,Molly Hatchet,ZZ Top
2191,"What type of wine did Deana Carter sing about in 1996?
",White,Red,Strawberry,Watermelon,Strawberry
2192,"Guess the band or the singer performing the song on the sound clip.
",Paula Abdul,The Bangles,Belinda Carlisle,Go-Gos,The Bangles
2193,"Which band or singer performs this song that contains a reference to the Watergate scandal?
",Sugarhill Gang,Public Enemy,Run Dmc,Beastie Boys,Beastie Boys
2194,"Guess the band or the singer performing this 1999 single.
",Foo Fighters,Cake,Audioslave,Weezer,Foo Fighters
2195,"Name the psychedelic/heavy metal band who performs the song on the sound clip.
",Boston,Golden Earring,Blue Oyster Cult,Steppenwolf,Blue Oyster Cult
2196,"Guess singer who performs this classic rock song.
",Don McLean,Bob Dylan,Gordon Lightfoot,Jim Croce,Don McLean
2197,"Which band recorded this Grammy Award-winning song?
",Stone Temple Pilots,Smashing Pumpkins,Soundgarden,Nirvana,Smashing Pumpkins
2198,"Who performed this song included in the album Kill Em All?
",Metallica,Slayer,Megadeth,Iron Maiden,Metallica
2199,"Which band performed this Grammy Award-winning song?
",Soundgarden,Pearl Jam,Stone Temple Pilots,Alice In Chains,Soundgarden
2200,"Which band released this song on their album Blood Sugar Sex Magik?
",Nine Inch Nails,Red Hot Chili Peppers,Janes Addiction,Sublime,Red Hot Chili Peppers
2201,"Billy Idol was born in Middlesex, England on this date.
","November 22nd, 1958","November 22nd, 1956","November 30th, 1955","November 30th, 1960","November 30th, 1955"
2202,"What is the birth name of pop/rock artist Billy Idol, who achieved massive success in the 1980s?
",Wills Mathew Jonathen Broaden,Micheal William Albert Broad,William Micheal Albert Broad,Billy Micheal Broad,William Micheal Albert Broad
2203,"Billy Idols first stint as a guitar player was with which punk band?
",Chelsea,The Sex Pistols,The Ramones,The Doors,Chelsea
2204,"What punk rock band was formed in 1976 by Billy Idol, Tony James and Terry Chimes?
",Generation X,The Clash,Irate,Williams Warriors,Generation X
2205,"Billy Idol played in the movie The Doors, directed by Oliver Stone.
",False,True,,,True
2206,"This 1990 film, directed by Renny Harlin, features Billy Idols song Cradle of Love.
",Ford Fairmont,Detroit Rock City,Thundering Heights,Ford Fairlane,Ford Fairlane
2207,"Is it true that Billy Idol once dropped his spiky peroxide hairstyle in place of dreadlocks, and experimented with techno beats?
",Yes,No,,,Yes
2208,"Billy Idol played himself in the romantic comedy, The Wedding Singer, starring Adam Sandler and this actress.
",Cameron Diaz,Brooke Shields,Lindsay Lohan,Drew Barrymore,Drew Barrymore
2209,"Has Billy Idol ever been featured on the VH-1 series, Behind The Music?
",No,Yes,,,Yes
2210,"This album, released in 2005 by Billy Idol, includes the songs Super Overdrive and Evil Eye .
",Playing With The Devil,Alive and Kicking,Devils Desire,Devils Playground,Devils Playground
2211,"He is often cited as the ideal rock drummer. He first became famous as the drummer for Led  Zeppelin. He later played with Band of Joy and Terry Web and the Spiders. Who is this drummer known as Bonzo?
",Zach Sandel,Buddy Salzman,John Bonham,Terry Bozzio,John Bonham
2212,"He was the drummer for Nirvana. When Cobain died, he  formed The Foo Fighters.
",John Bonham,Zach Sandel,Dave Grohl,Neil Pert,Dave Grohl
2213,"This sensational drummer is often called the hit maker for his work as a sessions drummer. He  claims that he over-dubbed the drums on all the early Beatles albums. Who is he?
",Chad  Smith,Kenny Aronoff,Jim Keltner,Bernie  Purdie,Bernie  Purdie
2214,"While many people dont know his name, most people know the albums of Crosby, Stills, Nash and Young. This drummer helped make this groups albums so great.
",Ron Wilson,Earl Palmer,Greg Reeves,Dallas Taylor,Dallas Taylor
2215,"Everyone who tries to be a rock drummer attempts to learn Wipe Out by the Surfaris. Who was their  drummer?
",Al Jackson,Ron Wilson,Jon Fishman,Jim Keltner,Ron Wilson
2216,"He was the drummer for Bruce Springsteen and for the E-Street Band. He also has been the leader of  Conan OBriens band on The Late  Show.
",Zach Sandel,Ian Paice,Jim Keltner,Max  Weinberg,Max  Weinberg
2217,"In 1962 he became the drummer for The Rolling Stones.
",Charlie Watts,"Dr, Chud",Buddy Salzman,Damon Che,Charlie Watts
2218,"He was the drummer on Green Onions with Booker T and the MGs.
",Ron Wilson,Damon Che,Buddy Miles,Al Jackson,Al Jackson
2219,"Jack Bruce played bass, Eric Clapton played lead  guitar, and this man played drums in the group Cream.
",Mike Portnoy,Damon Che,Ginger Baker,Buddy Miles,Ginger Baker
2220,"He is most famous as Jimi Hendrix drummer. He has also worked for Carlos Santana, Wilson Pickett, The Delfonics, Ruby and the Romantics, and many other famous rock groups.
",Paul Goldberg,Kenny Aronoff,Buddy Miles,Chad  Smith,Buddy Miles
2221,"He was the drummer for The Eagles.
",Ian Paice,Don Henley,Zach Sandel,Jim Keltner,Don Henley
2222,"He was the drummer for The Allman Brothers Band.
",Jachi Leibezell,Carmine Appice,Jai Johanny Johanson,Ian Paice,Jai Johanny Johanson
2223,"He is perhaps best known for his work on Deep Purples Fire Ball.
",Ian Paice,Zach Starkey,Neil Peart,Mike Portnoy,Ian Paice
2224,"He was born in Philadelphia in 1965. His most famous group used his nickname as the name of the  group.
",Chad Smith,Jon Fishman,Damon Che,Zach Starkey,Jon Fishman
2225,"This musician was the drummer on most of the hits by Cactus and Vanilla Fudge.
",Buddy Miles,Damon Che,Carmine Appice,Chad Smith,Carmine Appice
2226,"This drummer first became prominent as the drummer for Frank Zappa. He later became famous for his work with Jeff Beck and Korn.
",CHad Smith,Buddy Miles,Terry Bozzio,Buddy Salzman,Terry Bozzio
2227,"He was the drummer for Rush.
",Chad  Smith,Zach Starkey,Terry Bozzio,Neal Peart,Neal Peart
2228,"This drummer joined The Red Hot Chili Peppers in 1988.
",Chad Smith,Zach Starkey,Earl Palmer,Dr. Chud,Chad Smith
2229,"He is a fine drummer whose popular father played drums in a famous quartet.
",Earl Palmer,Zach Starkey,Damon Che,Buddy Salzman,Zach Starkey
2230,"Singer/Songwriter Jim Croce gave us this mammoth hit song in 1973.
","Abraham, Martin and John",Run Joey Run,Elis Coming,Bad Bad Leroy Brown,Bad Bad Leroy Brown
2231,"You Can Call Me Al was a hit song for this singer in the 1980s.
",Art Garfunkel,Paul Weller,Paul McCartney,Paul Simon,Paul Simon
2232,"Jimmy Mack was a big hit song for this female group in 1967.
",Honey Cone,Diana Ross  the Supremes,Martha and the Vandellas,The Marvelettes,Martha and the Vandellas
2233,"The song Mickey was a big hit song for this singer in 1982.
",Bonnie Tyler,Madonna,Kim Carnes,Toni Basil,Toni Basil
2234,"The Beatles Hey Jude was a song written for John Lennons son Julian.
",False,True,,,True
2235,"The first Pink Floyd album, The Piper at the Gates of Dawn, premiered in what year?
",1973,1967,1965,1971,1967
2236,"What was the birth name of Syd Barrett, the original front man of Pink Floyd?
",David Syd Barrett,Roger Keith Barrett,Roger Syd Barrett,Syd Max Barrett,Roger Keith Barrett
2237,"This drummer, famous as the only member who appeared on every Pink Floyd album, wrote the book Inside Out: A Personal History of Pink Floyd.
",Roger Waters,Richard Wright,David Gilmour,Nick Mason,Nick Mason
2238,"In 1975, Syd Barrett appeared unexpectedly at Abbey Road Studios, while Pink Floyd were recording which album?
",Echoes,The Wall,Wish You Were Here,Animals,Wish You Were Here
2239,"Which of these tracks from Pink Floyds album Meddle contains a line spoken by Nick Mason?
",One of These Days,Have a Cigar,Arnold Layne,Matilda Mother,One of These Days
2240,"What was the first album, that Pink Floyd recorded with guitarist David Gilmour?
",The Piper at the Gates of Dawn,Saucerful of Secrets,Atom Heart Mother,Ummagumma,Saucerful of Secrets
2241,"This 1973 album by Pink Floyd spent 741 weeks on the Billboard Top 200.
",Wish You Were Here,The Wall,Momentary Lapse of Reason,Dark Side of the Moon,Dark Side of the Moon
2242,"Who performed the vocals on Pink Floyds song Have a Cigar?
",Richard Wright,Tim Renwick,David Gilmour,Roy Harper,Roy Harper
2243,"Name Roger Waters first solo album, released in 1984.
",When the Wind Blows,Radio KAOS,The Pros and Cons of Hitch Hiking,Amused to Death,The Pros and Cons of Hitch Hiking
2244,"What was the original, working title of Pink Floyds album, Dark Side of the Moon?
",Eclipse: A Piece for Assorted Lunatics,Music for the Mad,Lunatics,Brain Damage,Eclipse: A Piece for Assorted Lunatics
2245,"In which movie did Frank Sinatra play a Korean War veteran who was plagued by recurring dreams of the time he was being brainwashed while a prisoner of war?
",The Man With the Golden Arm,Suddenly,The Manchurian Candidate,On Trial,The Manchurian Candidate
2246,"Which Frank Sinatra musical also starred Bing Crosby and Grace Kelly?
",In the Good Old Summertime,The Philadelphia Story,The Pirate,High Society,High Society
2247,"Which of the following was not one of the films in which Gene Kelly co-starred with Frank Sinatra?
",Take Me Out to the Ballgame,An American in Paris,On the Town,Anchors Aweigh,An American in Paris
2248,"The infamous Rat Pack made a few movies together. Which of them has been remade into a series of films?
",Oceans 21,Oceans 13,Oceans 11,Oceans 7,Oceans 11
2249,"This Rat Pack film, set in Chicago during the Prohibition Era, starred Bing Crosby in addition to the usual bunch.
",Higher and Higher,A Face in the Crowd,Robin and the Seven Hoods,The Kissing Bandit,Robin and the Seven Hoods
2250,"Frank Sinatra played a hard-nosed detective in a few movies. What was the name of this recurring title character?
",Angelo Beneditto,Vince Bono,Romeo Albucci,Tony Rome,Tony Rome
2251,"Which of the following was not a regular in the Rat Pack movies?
",Joey Bishop,Dean Martin,Gene Kelly,"Sammy Davis, Jr.",Gene Kelly
2252,"Which movie, starring Frank Sinatra, centers on a trio of assassins and their plot to murder a president?
",The Assassins,The Man With the Golden Arm,Suddenly,The Detective,Suddenly
2253,"In which movie did the Rat Packers vie for the title of Gambling King?
",Oceans 11,Robin and the Seven Hoods,Four For Texas,Oceans 13,Four For Texas
2254,"Which Frank Sinatra musical was the first MGM film to be shot on location in 1949?
",Take me Out to the Ballgame,The Kissing Bandit,Higher and Higher,On the Town,On the Town
2255,"The Allman Brothers classic rock instrumental, Jessica, was used in what popular baseball movie?
",Major League II,For the Love of the Game,Field of Dreams,The Rookie,Field of Dreams
2256,"On what Derek and the Dominoes song about unrequited love did guitarist Duane Allman join Eric Clapton?
",Rita Mae,Slow Down Linda,Layla,Lay Down Sally,Layla
2257,"Which Rolling Stones hit was rumored to be about Mick Jaggers affair with David Bowies wife?
",Lady Jane,Angie,Ruby Tuesday,Jiving Sister Fanny,Angie
2258,"Which song from the Beatles album Rubber Soul was so named only because Paul McCartney thought it sounded nice?
",Martha My Dear,Maggie Mae,Michelle,Julia,Michelle
2259,"The English group Dexys Midnight Runners had a #1 hit in 1982 with this song.
",Gloria,Rosanna,867-5309/Jenny,Come On Eileen,Come On Eileen
2260,"What fictional female, according to a Beatles song, died in the church and was buried along with her name?
",Eleanor Rigby,Sexie Sadie,Polythene Pam,"The unnamed girl in the song, Shes Leaving Home",Eleanor Rigby
2261,"What David Crosby song, recorded by Crosby, Stills and Nash, is about a woman who had green eyes and drew pentagrams?
",Suite: Judy Blue Eyes,Guinnevere,Kinda Fonda Wanda,Lady of the Island,Guinnevere
2262,"What famous Beach Boys hit was first recorded in 1961 by The Regents, who took it to #13 on Billboards Hot 100 chart?
",Barbara Ann,Wendy,"Caroline, No","Help Me, Rhonda",Barbara Ann
2263,"Which song by The Police, written about prostitutes seen near the bands hotel, didnt become a hit until it was re-released a year after it first came out?
",Oh Carol,My Sharona,Sarah,Roxanne,Roxanne
2264,"What rock band recorded Rosanna, the 1982 song which won a Record of the Year Grammy Award?
",The Rolling Stones,The Moody Blues,Jethro Tull,Toto,Toto
2265,"I remember when we used to sit
","d then Georgie would make the fire lights,", it was logwood burnin ...,through the night,in my sight, the government yard in Trenchtown.
2266,"I mean it, when I analyze the stench -
","w the dreadlock rasta was the buffalo soldier,","d he was taken from africa, brought to america,","ghting on arrival, ...",fighting for survival, me it makes a lot of sense:
2267,"Freedom came my way one day
",l of a sudden I saw Sheriff John Brown,"ming to shoot me down,", I shot - I shot - I shot him down and I say:,.,"d I started out of town, yeah!"
2268,"Im on the run but I aint got no gun
", they fighting tribal war,d they saying ...,Iron like a Lion in Zion,Iron like a Lion in Zion,e they want to be the star
2269,"My choice is what I choose to do
", shouldnt bother you,ur choice is who you choose to be,d if your causin no harm,en ...,d if Im causing no harm
2270,"Preacher man dont tell me heaven is under the earth
", not all that glitters in gold and,.,Half the story has been told,Nothing has been told,know you dont know what life is really worth
2271,"Cause Ive got love, darlin.
","iet as the night,",ease ...,turn off your light,turn on my light,"ve, sweet love, darlin."
2272,"Yeah-yeah-yeah, well!
",e you satisfied (with the life youre living)? uh!," know where were going, uh!", know where were from.,"re leaving babylon,",! open your eyes and look within:
2273,"No bullet can stop us now, we neither beg nor we wont bow;
", all defend the right; jah - jah children must unite:,ur life is worth ...,much more than gold,much more than gold,ither can be bought nor sold.
2274,"Keep on knockin, but you cant come in.
","t walk right in, woman, sit right down.",will keep on lovin you; ...,I play the clown,Ill calm down,"get to understand you been livin in sin,"
2275,"This band had a mammoth hit in the States with Free Ride.
",Steve Miller Band,The Doobie Brothers,The Edgar Winter Group,Boston,The Edgar Winter Group
2276,"This feel good song was a big hit for the group Vanity Fare in the 1970s.
",Slow Ride,Magic Carpet Ride,Ride My Seesaw,Hitchin a Ride,Hitchin a Ride
2277,"Riders on the Storm was a big hit song for this band in 1971.
",The Doors,New Riders of the Purple Sage,Pink Floyd,The Animals,The Doors
2278,"This one hit wonder had a huge hit in 1970 with Ride Captain Ride.
",Uriah Heep,Blue Magic,Blues Image,Utopia,Blues Image
2279,"This group had a big hit in 1975 with the song Low Rider.
",War,"Earth, Wind and Fire",The Gap Band,P-Funk,War
2280,"Which song by rock band Styx contains the following lyrics:
",ing out the band,other divorce just a few hundred grand?,"Half-Penny, Two-Penny","Half-Penny, Two-Penny","d story, old story"
2281,"Name the Styx song which opens with the following lines:
",od morning sounds are everywhere,"e warmth of spring, a gentle breeze blows through my hair?",Pieces of Eight,Morning Sounds,s six oclock
2282,"Which Styx song, written by Glen Burtnik, contains these lines:
",l dressed up for the main attraction,ke a baby doll looking for love?,Love is the Ritual,Looking  for Love,etty thing
2283,"The following lyrics are from what 1979 song by Styx:
","ease believe me, my heart is in your hands, and I鈥檒l be missing you?",Babe,Missing You,My Heart is in Your Hands,"t I鈥檒l be lonely without you, and I鈥檒l need your love to see me through."
2284,"Which song by American band Styx begins with these lines:
",at kind of man have I become? All of the years I鈥檝e spent in search of myself,"d I鈥檓 still in the dark, 鈥檆ause I can鈥檛 seem to find the light alone?",Man in the Wilderness,What Kind of Man Have I Become,"other year has passed me by, still I look a myself and cry"
2285,"Which song by Styx contains this line:
",Too Much Time on My Hands,Too Much Time on My Hands,So Tired,Nothing to Do,ll I鈥檓 so tired of losing- I got nothing to do and all day to do it.?
2286,"Which Styx song from the album Equinox features these lyrics:
","relei let鈥檚 live together,",ighter than the stars forever?,Lorelei,Brighter Than the Stars,"ighter than the stars forever, "
2287,"Name the song by Styx which opens with the following lyrics:
","ur head鈥檚 bowed in sorrow, you whisper your good-byes.",After You Leave Me,Tears in Your Eyes,Goodbye,u come to me girl tears are in your eyes
2288,"The following lyrics are part of which song by Styx:
","almost called your name, thinking of all those yesterdays","aven help me, how I miss my friend?",Dear John,Dear John,"swear I saw you, on a crowded street today"
2289,"When was Prince born?
","May 15, 1956","June 7, 1958","July 18, 1959","January 15, 1955","June 7, 1958"
2290,"Name Princes first wife.
",Manuela,Vanity,Sheena,Mayte,Mayte
2291,"Prince can play more than 20 different instruments.
",True,False,,,True
2292,"Prince has no siblings.
",False,True,,,False
2293,"Is it true that Prince graduated from college with a degree in music?
",No,Yes,,,No
2294,"What family adopted Prince just as he entered high school?
",Andersons,Petersons,Stevens,Johnsons,Andersons
2295,"What year did Princes father die?
",1982,1975,2001,1999,2001
2296,"The score from this 1975 Steven Spielberg film earned John Williams his second Oscar.
",The Sugarland Express,Star Wars,Jaws,E.T.,Jaws
2297,"This stirring score by John Williams is from what film trilogy?
",Lord of the Rings,Star Wars,Indiana Jones,Jurassic Park,Indiana Jones
