,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2573,"Which is the longest river flowing through Poland?
",Danube,Odra,Vistula,Dniester,Vistula
2574,"Which of the following countries is smaller (in terms of land area) than Poland?
",Finland,Spain,Ukraine,Italy,Italy
2575,"Who was the first President of Poland?
",Lech Kaczynski,Jozef Pilsudski,Gabirel Narutowicz,Lech Walesa,Gabirel Narutowicz
2576,"Poland was one of the first countries to have a constitution (1791). Which constitution/s was/were passed earlier than the Polish one?
",French,"American, French and British",American,American and French,American
2577,"Which country does not have a land border with Poland?
",Germany,Lithuania,Latvia,Russia,Latvia
2578,"In 1569 Poland united with this country to form a Commonwealth that covered an area of almost one million square kilometers.
",Lithuania,Ukraine,Austria,Russia,Lithuania
2579,"When was Poland accepted into the European Union?
",1995,2007,2004,1989,2004
2580,"Between late XV and XVIII centuries, Polands kings were elected. Theoretically any noble man could become king. On many occasions a foreigner would be chosen. Which European ruling family did not have a member who was elected king of Poland?
",Swedish Vasa,Saxonys Wettin,French Valois,Austrian Habsburgs,Austrian Habsburgs
2581,"Which city did not serve as capital of Poland?
",Krakow,Poznan,Warsaw,Gdansk,Gdansk
2582,"What are the national colors of Poland?
","white, red and blue","red, black and yellow",blue and yellow,white and red,white and red
2583,"Poland has suffered many wars and has been occupied for many years. But Polish troops have been the attacking side as well. Which current European capital has never been occupied by the Polish army?
",Prague,Moscow,Berlin,Budapest,Budapest
2584,"What is the lower house of the Polish Parliament called?
",Diet,Sejm,Bundestag,Duma,Sejm
2585,"Which city lying on the Missouri River is the capital of North Dakota?
",Pierre,Grand Forks,Fargo,Bismarck,Bismarck
2586,"This park lies on the border between Canada and North Dakota. It could be why this border needs no fences.
",Glacier National Park,Teddy Roosevelt National Park,International Peace Gardens,Icelandic National Park,International Peace Gardens
2587,"Which U.S. president stated he would have never been president had it not been for his experiences in North Dakota as a cattle rancher?
",Theodore Roosevelt,Lyndon B. Johnson,George W. Bush,Rutherford B. Hayes,Theodore Roosevelt
2588,"This U.S. Senator from the 60s and 70s was known as Senator Wheat for his work at getting a higher price for wheat which during that time North Dakota was the leading producer.
",Quentin Burdick,Milton R. Young,Byron Dorgan,Mark Andrews,Milton R. Young
2589,"This city and historical park in North Dakota boasts the rarity of having an albino buffalo. At the birth of White Cloud, Native American people from around the country came to view this creature, which is looked on spiritually by Native American Indians.
",Medora,Fargo,Bismarck,Jamestown,Jamestown
2590,"The North Dakota State Fair is held in which city each August?
",Fargo,Grand Forks,Minot,Bismarck,Minot
2591,"Cleveland Indians 1st baseman/DH, Travis Hafner was born and raised in this North Dakota town.
",Fargo,Carrington,Jamestown,Sykeston,Sykeston
2592,"General George Armstrong Custer left Fort Lincoln on the southern edge of this North Dakota town (named after the Native American tribes from that area) on his fateful trip to The Little Bighorn.
",Bismarck,Standing Rock,Mandan,Dickinson,Mandan
2593,"This Police Woman was born and raised at Kulm, ND which also was the flax capital of North America!
",Angie Dickinson,Margita Hargitay,Cheryl Ladd,Peggy Lee,Angie Dickinson
2594,"The best walleye fishing lake in North America, according to Field and Stream Magazine, is this lake in northeast central North Dakota.
",Lake Audobon,Lake Lida,Lake Metigoshe,Devils Lake,Devils Lake
2595,"In 1953, television first came to Alaska. What were the call letters of the first broadcasting television station in Alaska?
",KTVA,KYES,KTUU,KENI,KENI
2596,"Which US President signed the Treaty of Purchase between the United States and Russia, which brought about the formal transfer of Alaska from Russia to the US?
",Andrew Johnson,William Taft,Andrew Jackson,Abraham Lincoln,Andrew Johnson
2597,"The Alaska state flag was designed by a 13-year-old.
",False,True,,,True
2598,"What was the Darfur region of western Sudan named after?
",A British explorer named William Darfur,A tribe of people called the Fur tribe,The Fur river running through the region,The arabic word darfur meaning stove or furnace,A tribe of people called the Fur tribe
2599,"The Darfur crisis in western Sudan began as a result of tribal warfare between two black African tribes, the Fur tribe and the Zaghawa tribe.
",True,False,,,False
2600,"Which United Nations representative was forced to leave Sudan in October, 2006 because of comments made about the Sudanese Army?
",Kofi Annan,Jan Pronk,Angelina Jolie,John R. Bolton,Jan Pronk
2601,"There is much speculation as to how many people died as a direct result of the Darfur conflict. What figure do most Non-governmental organizations use when calculating the total number of deaths?
","150,000","250,000","400,000","50,000","400,000"
2602,"In May 2006 the Joint Equality Movement (JEM), one of the main rebel groups in Darfur, signed a peace deal with the Government of Sudan. As a result the rebel group split in two causing the pro-government side and the pro-rebel side to fight against each other.
",True,False,,,False
2603,"What is the name of the volcanic mountainous region in the center of Darfur, Sudan?
",Masai Mara,Matara Marra,Jebel Mara,Salama Marra,Jebel Mara
2604,"Most of the black Africans in the Darfur region are Christian, which is another reason why there is conflict between their tribes and the nomadic Arabs.
",False,True,,,False
2605,"When the fighting in Darfur began in 2003, the locals moved into IDP (Internationally Displaced Persons) camps to avoid the fighting and seek aid. According to the registration taken, about how many people received aid in Darfur鈥檚 largest camp in from 2003 to 2005?
","150,000","35,000","1,000,000","60,000","150,000"
2606,"If there is a crowd of children in a Darfur camp screaming Kawaja, kawaja! what is there in the center of the crowd?
",A white person,A dog,A water hole,A football/soccerball,A white person
2607,"The two buildings of Marina City, one of the first complexes referred to as the city within a city, are often compared to this food item.
",Corn,Bean,Bamboo,Sausage,Corn
2608,"This building, designed by Louis H. Sullivan, is one of the most famous early skyscrapers housing a flagship department store. This store appears in Theodore Dreisers novel Sister Carrie. It was named a National Historic Landmark in 1975. Name the store.
",Carson Pirie Scott,Montgomery Ward,Marshall Field  Company Store,Sears,Carson Pirie Scott
2609,"Designed by Skidmore, Owings  Merrill LLP, this building consists of 9 bundled square tubes, each 75 feet wide with no columns between the core and the perimeter.
",Water Tower Place,Aon Center,One Magnificent Mile,Sears Tower,Sears Tower
2610,"What does Maundy Thursday, also known as Holy Thursday, commemorate?
",The crucifixion of Jesus Christ,Christs death at Calvary,The Last Supper of Jesus Christ with the Apostles,The resurrection of Christ,The Last Supper of Jesus Christ with the Apostles
2611,"What is another name for Golgotha, the site where Jesus was crucified?
",Calvary,Gethsemane,Sinai,Egeria,Calvary
2612,"Name the Roman governor of Judaea who, according to the gospels, authorized the Crucifixion of Jesus.
",Herod Agrippa,Lucius Vitellius,Valerius Gratus,Pontius Pilate,Pontius Pilate
2613,"What nocturnal omnivorous animal is an Australian alternative to the Easter Bunny?
",Opossum,Bilby,Koala,Kangaroo,Bilby
2614,"What Easter television special, released in 1971, was based on the novel The Easter Bunny That Overslept?
","Its the Easter Beagle, Charlie Brown",Here Comes Seymour Sassafrass,Here Comes the Mad March Hare,Here Comes Peter Cottontail,Here Comes Peter Cottontail
2615,"What jewellery company is famous for designing exquisite jewel-encrusted eggs for the Russian Imperial Court?
",Faberg茅,Cartier,Boucheron,Tiffany,Faberg茅
2616,"According to a tradition among followers of Eastern Christianity, this disciple of Jesus Christ brought cooked eggs at his tomb and they miraculously turned red.
",Priscilla,Junia,Mary Magdalene,Susanna,Mary Magdalene
2617,"What feast celebrated 50 days after Easter Sunday commemorates the descent of the Holy Spirit upon Christs disciples?
",Ascension Day,Palm Sunday,Pentecost,Paschal Day,Pentecost
2618,"What feast commemorating Jesus triumphal entry into Jerusalem marks the beginning of the Holy Week?
",Maundy Thursday,Palm Sunday,Ash Wednesday,Good Friday,Palm Sunday
2619,"Who directed the 2004 movie The Passion of the Christ, which covers the final twelve hours of Jesus life?
",Nicolas Cage,Martin Scorsese,Oliver Stone,Mel Gibson,Mel Gibson
2620,"The name of this Iranian grand palace means high gate.
",Nasir al-Din,None of these,Ali Qapu,Gamzigrad,Ali Qapu
2621,"Gamzigrad is an ancient Roman complex of palaces located in this European country.
",Bulgaria,France,Austria,Serbia,Serbia
2622,"Mustafa Kemal Atat眉rk, the first president of the Republic of Turkey, used this palace as a presidential residence.
",Dolmabah莽e Palace,The Winter Palace,Gamzigrad,Chehel Sotoun,Dolmabah莽e Palace
2623,"The name of this Palace means 鈥淔orty Columns鈥 in Persian.
",Dolmabah莽e Palace,None of these,Sanssouci,Chehel Sotoun,Chehel Sotoun
2624,"The Potala Palace was a chief residence of the Dalai Lama until the 14th Dalai Lama fled to India.
",False,True,,,True
2625,"What palace is known as the official residence of the President of Brazil?
",The Winter Palace,Potala Palace,Palacio da Alvorada,Palacio do Planalto,Palacio da Alvorada
2626,"The space between windows in the facade of the Stroganov Palace in Saint Petersburg, Russia features a mans profile.
",True,False,,,True
2627,"The Imperial harem of Topkapi Palace in Istanbul contained more than 400 rooms.
",True,False,,,True
2628,"The Winter Palace, the official residence of Russian Tsars, is located in this Russian city.
",Saint Petersburg,Smolensk,None of these,Moscow,Saint Petersburg
2629,"Sanssouci, the former summer palace of Frederick the Great, was built in this style.
",Baroque,None of these,Rococo,Surrealism,Rococo
2630,"What day and year did the famous Battle of Culloden near Culloden, Scotland occur?
","January 16, 1754","April 16, 1746","May 7, 1743","February 5, 1823","April 16, 1746"
2631,"The Culloden Moor, Scotland, the site of the Battle of Culloden, was once known by another name, Drummoisse Moor.
",False,True,,,True
2632,"The term used to describe the head of family/village in Scotland is laird.
",True,False,,,True
2633,"The name of the exiled Scottish Jacobite claimant to the thrones of England, Scotland, and Ireland was James Francis Edward Stuart.
",True,False,,,False
2634,"Who smuggled the Scottish Bonnie Prince Charlie out of Scotland?
",Elsie Lamond,Flora MacDonald,James Graham,Robert the Bruce,Flora MacDonald
2635,"Which is the patron saint of Scotland?
",Columba,Matthew,Andrew,George,Andrew
2636,"Construction of the Alaska Railroad began in 1914.
",True,False,,,False
2637,"President Warren Harding  drove the final spike in the Alaska Railroad.
",False,True,,,True
2638,"What happened in 1964 in south-central Alaska?
",None of these,tsunamis and earthquake,oil discovery,tsunamis,tsunamis and earthquake
2639,"What is the common name for Prudhoe Bay?
",The North Slope,South central Alaska,The Outside,The Oil Fields,The North Slope
2640,"The Trans-Alaska pipeline provided what percent of domestic oil for the US when completed?
",33%,25%,15%,50%,25%
2641,"Who was vice president of the US  when Congress gave final approval to begin construction of the Alaska pipeline?
",Lyndon Johnson,Spiro Agnew,None of these,Hubert Humphrey,Spiro Agnew
2642,"Czar Alexander II of Russia agreed to sell Alaska to the U.S. for two cents an acre.
",True,False,,,True
2643,"What musher and his dog relayed diphtheria vaccine via the Iditarod Trail to fight an epidemic in Nome in 1925 and became national heroes?
",Robert Service and White Fang,John Muir and Rin Tin Tin,Chilkoot Bill and Wolf II,Leonhard Seppala and Balto,Leonhard Seppala and Balto
2644,"Vitus Bering and naturalist George Stellar were the first white people to set foot in Alaska in 1735 .
",False,True,,,False
2645,"On November 7th, 2006, Sarah Palin, became the first female governor of the State of Alaska.
",False,True,,,True
2646,"When individuals file for bankruptcy in the USA they file under this section of the Uniform Commercial Code.
",Chapter 19,Chapter 7,Chapter 13,Chapter 11,Chapter 13
2647,"Although he never filed for bankruptcy, this very smart and very great American President left a $107,000 debt for his heirs.
",Abraham Lincoln,Thomas Jefferson,George Washington,Woodrow Wilson,Thomas Jefferson
2648,"What is the real first name of Screech Diamond of Saved by the Bell fame, who was forced to declare bankruptcy due to the loss of hundreds of thousands of dollars?
",Derek,Dustin,Drake,Danny,Dustin
2649,"This blond beauty, born in  Athens, Georgia in 1953, made millions as a movie star but went bankrupt  due, in part, to her purchase of the entire town of Baselton, Georgia.
",Kay Douglas,Kim Bassinger,Anita Bryant,Stella Stevens,Kim Bassinger
2650,"She was a very popular singer with many corporate sponserships. Her open antagonism to  homosexuals led to the loss of these sponsorships and singing success.
",Anita Bryant,Amy Winehouse,Vanessa Williams,Cyndi Lauper,Anita Bryant
2651,"Two Out of Three [one might say ] Aint Bad, but this singer/actor had a $1,600,000 debt in 1983.
",MeatLoaf,Gene Simmons,Eugene Whitfield,David Crosby,MeatLoaf
2652,"This man (along with his half-brother) tried to corner the worlds silver market. His failure led to his bankruptcy.
",George Bannister,William C. Durant,Nelson Bunker Hunt,Sam Walton,Nelson Bunker Hunt
2653,"She was an actress famous for her role in Moulin Rouge. She is even more famous for her marriages, her sisters, and for being arrested for battery. Who is this actress who was forced into bankruptcy in 1994?
",Magda Gabor,Lil Kim,Eva Gabor,Zsa Zsa Gabor,Zsa Zsa Gabor
2654,"In 1936 this founder of General Motors had a debt of $914,231 forcing bankruptcy.
",David L. Buick,R.E.Olds,William C. Durant,Raymond Devond,William C. Durant
2655,"All of these great athletes declared bankruptcy: Billy Sims, Leon Spinks, Lawrence Taylor, Johnny Unitas, Sheryl Swoopes.
",False,True,,,True
2656,"D铆a de los Muertos, or Day of the Dead, is celebrated in what country on November 1st and 2nd?
",Argentina,Mexico,Spain,Italy,Mexico
2657,"In the United States, elections are held on the Tuesday after the 1st Monday in November.
",False,True,,,True
2658,"What famous television host deemed Americas Oldest Teenager celebrates his birthday in November?
",Dick Clark,Ed McMahon,Frankie Vallie,Johnny Carson,Dick Clark
2659,"What major annual thoroughbred horse race is held in Australia during the first week of November?
",Kingston Town Classic,W.S. Cox Plate,Perth Cup,Melbourne Cup,Melbourne Cup
2660,"McDonalds is the worlds largest user of toys.
",False,True,,,False
2661,"Wheaties is the Breakfast of Champions. At 18 appearances, which of these sports figures has graced the cover of the Wheaties box more than any other sports figure?
",Sarah Huges,Michael Jordan,Babe Ruth,Tiger Woods,Michael Jordan
2662,"Coppertone was born in the kitchen of Miami pharmacist, Benjamin Green. It became one of Americas leading sun care products through the strength of its advertising campaign featuring the Coppertone Girl. What actress got her start as the 1965 Coppertone Girl?
",Laura Dern,Jodie Foster,Tatum ONeal,Brooke Shields,Jodie Foster
2663,"What famous basketball players father was murdered on July 23, 1993?
",Magic Johnson,David Robinson,Michael Jordan,Shaq,Michael Jordan
2664,"Which member of the RB group Destinys Child was born on July 23,1980?
",Michelle Williams,Beyonce Knowles,Farrah Franklin,Kelly Rowland,Michelle Williams
2665,"This Filipino-American serial killer went on a murder spree, killing five people, that ended with his suicide on July 23, 1997.
",Thug Behram,Ted Bundy,Andrew Cunanan,Michel Husson,Andrew Cunanan
2666,"A series of riots, among the worst in US history, were started on July 23, 1967. Where did this event take place?
","Los Angeles, California","New York City, New York","Chicago, Illinois","Detroit, Michigan","Detroit, Michigan"
2667,"This famous royal couple were married on July 23, 1986. The marriage ended some years later in a highly publicized divorce.
",Diana and Charles,James Ogilvy and Julia Rawlinson,Prince Andrew and Sarah Ferguson,Prince Philip and Queen Elizabeth,Prince Andrew and Sarah Ferguson
2668,"Which eclectic pro marijuana actor was born on July 23, 1961?
",Luke Wilson,Matthew McConaughey,Woody Harrelson,Owen Wilson,Woody Harrelson
2669,"Niles Beach is one of Cape Cods popular beaches.
",False,True,,,False
2670,"Andrew Faneuil, a wealthy merchant, built Faneuil Hall and gave it to Boston on its completion in 1742.
",False,True,,,False
2671,"What year was the first Boston Marathon run?
",1910,1920,1898,1897,1897
2672,"Rocky Marciano is from which city in Massachusetts?
",Boston,New Bedford,Rockland,Brockton,Brockton
2673,"The ship that can be seen in Plymouth, Massachusetts is called the Mayflower.
",True,False,,,False
2674,"On May 5, 1920 two Italian-Americans, Nicola Sacco and Bartolomeo Vanzetti, were arrested, tried, and executed for the April 15, 1920 murders of a South Braintree paymaster and security guard and theft of the payroll. 
",He was at the Italian consulate in Boston.,He was at the Italian consulate in Boston.,He was visiting friends in West Bridgewater.,He was at work and had a time-card to prove it.,at did Sacco give as his alibi?
2675,"One of Nathaniel Hawthornes stories is called The Old Manse (Mosses from an Old Manse). The Old Manse was Nathaniel and his wife Sofias first home and is located in Concord, Massachusetts.
",True,False,,,True
2676,"Nathaniel Hawthorne is said to have changed the spelling of his name for what reason?
","He was a descendant of Nathan Hawthorne, accused of an Indian massacre.","He was a descendant of John Hathorne, a judge in the Salem witch trials.",It was the one he chose to write under.,"He was a descendant of Nathaniel Hathorne, a judge in the Salem witch trials.","He was a descendant of John Hathorne, a judge in the Salem witch trials."
2677,"What do Chinese kids have for lunch on their birthday?
",hoisin,siomai,noodles,siopao,noodles
2678,"Kids from Russia celebrate their birthday with a chocolate birthday cake.
",False,True,,,False
2679,"In Scotland, kids celebrating their birthday are given 鈧1 for every year of their age.
",False,True,,,True
2680,"Birthday celebrants in Mexico gets blindfolded and have to hit a ____________.
",jar,clay pot (palayok),paper animal (pi帽ata),pet dog,paper animal (pi帽ata)
2681,"In Hungary, kids celebrating their birthday give out what to their classmates?
",a chocolate bar,a delicious dish for lunch,a cake,a candy,a candy
2682,"On their birthday, Canadian kids get their nose greased with a margarine or butter for good luck.
",False,True,,,True
2683,"Danish kids mark their birthdays by which of the following activities?
",not wearing their school uniform,giving their classmates chocolates one day before their birthday,putting a scarf around the neck,putting a flag outside their house,putting a flag outside their house
2684,"Japanese kids always look beautiful on their birthday because they get a brand new set of clothes.
",False,True,,,True
2685,"Everyone in Vietnam celebrates their birthdays during what holiday?
",Fathers Day,Christmas Day,Mothers Day,New Years Day,New Years Day
2686,"In Italy, kids celebrating their birthday get tapped on the arm.
",False,True,,,False
2687,"The Taj Mahal is generally considered one of the seven wonders of the modern world.
",False,True,,,True
2688,"Where is the Taj Mahal located?
",Agra,New Delhi,Singapore,Bombay,Agra
2689,"What was the Taj Mahal mainly made of?
",white granite,black granite,clay,limestone,white granite
2690,"How many workers were recruited to build the Taj Mahal?
","about 20,000 workers","about 10,000 workers",about 4 million workers,about 1 million workers,"about 20,000 workers"
2691,"Does the Taj Mahal comprise four minarets?
",No,Yes,,,Yes
2692,"Did the Taj Mahal tomb have any jewels in it?
",No,Yes,,,Yes
2693,"Do visitors of the Taj Mahal have to take off their shoes before entering the building?
",Yes,No,,,Yes
2694,"About what percentage of Israels land of approximately 20,300 km虏 (7,849 mi虏) is arable?
",46 %,39%,17%,24%,17%
2695,"This is one of the leading industries in Israel, as well as the most rapidly developing one.
",Diamond processing,Tourism,Agriculture,High technologies,High technologies
2696,"In which form of Israeli cooperative agricultural system, several farms agree to buy and use large machinery commonly?
",Shandah,Shtetl,Kibbutz,Moshav,Moshav
2697,"What is the political system of Israel?
",Majoritarian democracy,Plutocracy,Theocracy,Parliamentary democracy,Parliamentary democracy
2698,"Which group of countries includes Israel鈥檚 major international trading partners?
","USA, UK., Japan, France","USA, UK, Spain, Netherlands","USA, Belgium, Switzerland, Russia","USA, Belgium, Hong Kong, Germany","USA, Belgium, Hong Kong, Germany"
2699,"This is the year of the termination of the British mandate of Palestine and the signing of the Declaration of the Establishment of the State of Israel.
",1920,1947,1946,1948,1948
2700,"In 1991, Israel was attacked and for the first time did not retaliate. Which country was the attacker?
",USA,Palestine,UK,Iraq,Iraq
2701,"In 1977, this Arab nation leader signed a peace agreement, known as the Camp David Accords with  Israeli Prime Minister Menachem Begin.
",Yitzhak Rabin,Anwar Sadat,Gamal Abdel Nasser,Saddam Hussein,Anwar Sadat
2702,"What happened to the Arabs living in Israel, after the Declaration of the Establishment of the State of Israel was signed?
",All of them remained in the country.,They all left because of Israeli threats.,"Some stayed in Israel, some sold their land and moved.",They all moved to the Gaza Strip.,"Some stayed in Israel, some sold their land and moved."
2703,"Which was the second country after Egypt to normalize its relations with Israel with a peace treaty of 1994?
",Syria,Jordan,Lebanon,Kuwait,Jordan
2704,"El Al, which is of major importance in Israel, is actually what kind of organization?
",The government security organization,An international Jewish student organization,The national airline company of Israel,A religious movement  in Israel,The national airline company of Israel
2705,"Julius and Ethel Rosenberg were found guilty of treason and electrocuted on June 19, 1953.
",True,False,,,False
2706,"It was on a hot summer day that the outside world descended on the small town of Dayton, Tennessee to see famed defense lawyer Clarence Darrow take on The Great Commoner William Jennings Bryan in what was known as The Monkey Trial. Who was the defendant?
",Arthur Garfield Hayes,John Thomas Scopes,John T Raulston,Dudley Field Malone,John Thomas Scopes
2707,"The kidnapping and rape of a theater attendant on the night of March 3, 1963, while a very horrible deed, was to have far reaching consequence outside of the town of Phoenix, AZ.  In a case that went all the way to the Supreme Court of the U. S., this ruling was made to protect the ignorant and indigent but it applies to everyone when they are arrested. Who was the defendant in this landmark case in American Jurisprudence?
",John Henry Faulk,C;aremce Earl Gideon,Dred Scott,Ernesto Miranda,Ernesto Miranda
2708,"John Gotti, head of the Gambino crime family in New York, was known as The Teflon Don because three times he was brought to trial and three times he walked. But in 1992 The Dapper Don was found guilty of violating the RICO law. Who was Gottis second in command that turned states witness and helped, with his testimony, bring down Gotti?
",Luca Brasi,Sammy the Bull Gravano,James McElroy,Carmine The Snake Persico,Sammy the Bull Gravano
2709,"Only the little people pay taxes, declared the Queen of Mean. What lady faced charges of tax evasion, mail fraud, extortion and filing false tax returns for over 4 million dollars?
",Carolyn Warmus,Leona Helmsley,Jean Harris,Martha Stewart,Leona Helmsley
2710,"What Gothic building, regarded as a haunted place, is the burial site of Karl Marx?
",Highgate Cemetery,Bunhill Fields,Kensal Green Cemetery,Oak Hill Cemetery,Highgate Cemetery
2711,"This extraordinary church in Whitby, North Yorkshire inspired Bram Stoker to write his famous book Drakula.
",Greyfriars Kirk,St James,St Marys,St Giles,St Marys
2712,"This simple farm house at the seaside was transformed into a palace for King George IV.
",Hampton Court Palace,Kensington Palace,Althorp,Royal Pavilion,Royal Pavilion
2713,"This house, situated in Westerham, Kent was bought by Winston Churchill in 1922.
",Bowood House,Longleat House,Hatfield House,Chartwell,Chartwell
2714,"What is the birth place of Queen Victoria?
",Kensington Palace,Paxton House,Blenheim Palace,Windsor Castle,Kensington Palace
2715,"These Victorian gardens in Staffordshire represent China, Egypt and a Scottish glen.
",Sissinghurst Castle Garden,Bodnant,Hidcote Manor,Biddulph Grange Garden,Biddulph Grange Garden
2716,"What fountain, sculpted by Thomas Waldo Story, features female figures and cherubs dancing next to a giant shell?
",Sea Nymphs in London,"Artemis Fountain in Hyde Park, London",孝he Fountain of Love in Cliveden,"The Victoria Fountain in Old Steine, Brighton",孝he Fountain of Love in Cliveden
2717,"This coastal defence site was built on the Isle of Wight to protect Great Britain from French invasion.
",Spithead Forts,The Palmerston Fort,Fort Gilkicker,The Needles Old Battery,The Needles Old Battery
2718,"Where did the Tour de France start in 2007?
",Covent Garden,Leicester Square,Trafalgar Square,Parliament Square,Trafalgar Square
2719,"A Gothic-styled memorial, which opened in 1872, included allegorical figures of Europe, Asia, Africa, and America and was made of granite and marble. It was erected in memory of this Royal person.
",James I,"Prince Albert, husband of Queen Victoria",Elisabeth I,William III of England,"Prince Albert, husband of Queen Victoria"
2720,"Out of the four original counties of East Jersey, which countys seat is Hackensack?
",Monmouth County,Middlesex County,Bergen County,Essex County,Bergen County
2721,"Located in South Jersey, this county seat has a name related to a Hebrew word meaning peace.
",Salem,Cape May Court House,Mays Landing,Mount Holly,Salem
2722,"This county seat is known as The Military Capital of the Revolution, and contains sites like Fords Mansion and Jockey Hollow.  It was where George Washington encamped in the brutal winter of 1777.
",Morristown,Trenton,Elizabeth,New Brunswick,Morristown
2723,"Mays Landing is the county seat of Monmouth County.
",False,True,,,False
2724,"This county, formed in 1714, has Flemington as its county seat.
",Somerset County,Hunterdon County,Hudson County,Sussex County,Hunterdon County
2725,"This county seat, known as the Silk City, is the home city to famous American actor and comedian Lou Costello.
",Newark,Somerville,Paterson,Jersey City,Paterson
2726,"Newton is the county seat of Sussex County.
",False,True,,,True
2727,"Bridgeton, which has the largest historic district of any incorporated town in New Jersey, is the seat of which county?
",Bergen County,Cumberland County,Camden County,Burlington County,Cumberland County
2728,"The unincorporated area of Toms River is the county seat of Warren County.
",False,True,,,False
2729,"What modern-day country includes most of ancient Mesopotamia?
",Saudi Arabia,Iraq,Iran,Pakistan,Iraq
2730,"Of the following 4 civilizations which occupied Mesopotamia, which came first?
",Akkadians,Greeks,Assyrians,Persians,Akkadians
2731,"The Behistun Inscription was carved into a cliff wall. It was deciphered by Henry Rawlinson. It contains the same text in 3 different languages.  All 3 of the texts, however, are written in the same script. What is this script called?
",Hieroglyphs,Cyrillic,Cuneiform,Hangul,Cuneiform
2732,"Which of the following pairings of ancient civilization and modern-day country is NOT CORRECT?
",Harappans -- Pakistan,Phoenicians -- Egypt,Hittites -- Turkey,Babylonians -- Iraq,Phoenicians -- Egypt
2733,"Zoroastrianism is a religion which originated with which ancient civilization?
",Babylonians,Persians,Greeks,Sumerians,Persians
2734,"During the reigns of which 2 Persian kings were invasions of Greece attempted?
",Darius and Xerxes,Ashurbanipal and Cyrus,Cyrus and Darius,Darius and Ashurbanipal,Darius and Xerxes
2735,"What does the Greek word mesopotamia mean?
",Cradle of civilization,Fertile crescent,Gods land,Between two rivers,Between two rivers
2736,"What two foods were the staples of the diet of the Sumerians?
",Wheat and Barley,Beer and Bread,Falafel and Hummus,Rice and Olives,Beer and Bread
2737,"How many meals a day did ancient Mesopotamians customarily eat?
",4,1,3,2,2
2738,"Which king of the Akkadians conquered Sumeria to unite Mesopotamia under one ruler for the first time?
",Rimush,Manishtushu,Sargon,Naram-Sin,Sargon
2739,"This Babylonian ruler established written laws. His laws were one of the first written codes of law in recorded history.
",Xerxes,Hammurabi,Naram-Sin,Alexander,Hammurabi
2740,"This mountain contains the highest peak on the African continent.
",Mount Baker,Mount Stanley,Kilimanjaro,Mount Karisimbi,Kilimanjaro
2741,"This mountain contains the highest peak in Antarctica, and is located about 750 miles (1,200 km) from the South Pole.
",Mount Jackson,Vinson Massif,Mount Terror,Craddock Massif,Vinson Massif
2742,"This mountain range is located in Asia, its name means abode of snow, and it lies across the territory of six countries.
",Hindu Kush,Mount Fuji,Karakoram,Himalayas,Himalayas
2743,"This mountain range is located in Eurasia between the Black Sea and the Caspian Sea.
",Carpathian Mountains,Balkan Mountains,Caucasus Mountains,Alps,Caucasus Mountains
2744,"This mountain range is the longest on the planet, and is located in South America.
",Alps,Andes,Appalachians,Apennines,Andes
2745,"The highest peak in North America is located in this mountain range.
",Mount Saint Elias,Mount Logan,Mount Mitchell,Alaska Range,Alaska Range
2746,"This mountain range is located in Europe and its highest peak is Mont Blanc.
",Apennines,Carpathian Mountains,Alps,Balkan Mountains,Alps
2747,"This mountain range is located in North America and its highest peak is Mount Mitchell.
",Mammoth Mountain,Glass Mountain,Appalachians,White Mountains,Appalachians
2748,"What is the highest mountain on the Australian mainland?
",Mount Keira,Mount Buffalo,Mount Dandenong,Mount Kosciuszko,Mount Kosciuszko
2749,"In what mountain are the peaks Manaslu and Lhotse located?
",Andes,Himalayas,Alps,Caucasus Mountains,Himalayas
2750,"The Japanese multinational corporation Toyota Motor Corporation is the second largest automobile maker in the world for 2006 losing the first place to which company?
",Damlier-Chrysler,Ford Motor Corporation,General Motors,Rolls-Royce,General Motors
2751,"Although it is a leading automobile maker, what else does Toyota Motor Corporation produce beside automobiles?
",Furniture and mother-in-laws,Television sets and medical X-ray equipment,Looms and sewing machines,Textbooks and school supplies,Looms and sewing machines
2752,"Early Toyotas looked like a Dodge Powerwagon or a Chevrolet.
",False,True,,,True
2753,"In the 1970s what caused U.S. customers to become interested in companies like Toyota, Honda and Datsun (Nissan)?
",The end of the Vietnam War,The 1973 oil crisis,The Ford Pinto,The distrust of Richard M. Nixon,The 1973 oil crisis
2754,"Toyota鈥檚 T100, which was introduced in the 1990s, is what type of car?
",袗 convertible,袗 hybrid electric automobile,袗 four wheel drive suv,袗 full-size pickup,袗 full-size pickup
2755,"Where is the headquarters of the Toyota Motor Corporation located?
","Tokyo, Japan","Aichi, Japan","Kansas City, Missouri","New York, New York","Aichi, Japan"
2756,"What is Toyotas luxury car line called?
",Nissan,Lexus,Mercedes,Volvo,Lexus
2757,"The top selling hybrid car for the U.S. of 2006 was produced by Toyota. Which one is it?
",Toyota Prius,Toyota Sienna,Toyota Cressida,Toyota Scion,Toyota Prius
2758,"As the second largest automobile producer of 2006 for the United States, Toyota surpassed which company in the third place?
",Chrysler Motor Corporation,American Motor Company,Honda Motor Corporation,Ford Motor Corporation,Ford Motor Corporation
