,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1585,"In 1972 RB Larry Csonka rushed 213 times for how many yards?
","1,178","2,143","1,098","1,117","1,117"
1586,"Which member of the 1972 Miami Dolphins once said, Perfection ends a lot of arguments.?
",WR Paul Warfield,TE Jim Mandich,QB Bob Griese,RB Larry Csonka,RB Larry Csonka
1587,"What was the combined record of the 1972 Dolphins regular and post season (Super Bowl included) opponents?
",78-143-3,98-123-3,119-101-4,101-122-1,98-123-3
1588,"In 2005 the Indianapolis Colts won their first 13 games and appeared ready to challenge the 1972 Miami Dolphins record, but then lost their next 2 games. Which 1998 team also won their first 13 games but lost their next 2?
",Dallas Cowboys,Green Bay Packers,Denver Broncos,New York Jets,Denver Broncos
1589,"In 1976, only four years after the 1972 Dolphins won all their games, the Tampa Bay Buccaneers failed to win a game, and finished with a record of 0-14. They were last in the NFL, scoring only 125 points all season. The 1976 Bucs defense allowed 412 points, which was next to last in the league. Which team allowed the most points in 1976?
",Seattle Seahawks,Buffalo Bills,Kansas City Chiefs,New York Jets,Seattle Seahawks
1590,"Which of these happened for the first time in 1913?
",The baseball catcher wore a face mask for the first time.,The baseball catcher wore a chest protector for the first time.,Baseball fans were allowed onto the field after the game.,Baseball fans were allowed to keep foul balls.,Baseball fans were allowed to keep foul balls.
1591,"What statement is true about Kathryn Johnston?
",She was the first female baseball player in NCAA baseball.,She was the first female in the Baseball Hall of Fame.,She was the winningest pitcher in the All-American Girls Baseball League during World War II.,She was the first girl to play in the Little League.,She was the first girl to play in the Little League.
1592,"Who was the first Little League baseball player to become US President?
",Bill Clinton,Lyndon B. Johnson,George W. Bush,Gerald Ford,George W. Bush
1593,"Which of these ladies was the first woman to play on a professional minor league baseball team?
",Maria Pepe,Julie Croteau,Carla Stotz,Kendra Hanes,Kendra Hanes
1594,"Who was the first pitcher to win the Gold Glove Award 17 times?
",Greg Maddox,Jim Kaat,Bob Gibson,Bobby Shantz,Greg Maddox
1595,"When was the first Little League World Series played?
",1971,1952,1939,1947,1947
1596,"The All-American Girls Professional Baseball League existed during these years.
",1943-1955,1944-1950,1942-1946,1943-1954,1943-1954
1597,"Major League players at this position were the first to hit over 37,000 home runs.
",Left field,Center Field,First base,Right Field,First base
1598,"The first non-American baseball team to win the Little League World Series was from this country.
",Mexico,The Dominican Republic,Venezuela,Japan,Mexico
1599,"Joe DiMaggio hit safely in 61 consecutive games in 1933.
",True,False,,,True
1600,"What pitcher was the first Little Leaguer to make it to the Major Leagues?
",Bob Lemon,Roger Clemens,Joey Jay,Bob Gibson,Joey Jay
1601,"This pitcher was the first Little Leaguer to be inducted into the Baseball Hall of Fame.
",Joey Jay,Don Drysdale,Jim Hunter,Bob Gibson,Jim Hunter
1602,"Jim Barbieri was the first player to make these two accomplishments.
",Win a Rose Bowl and a World Series.,Play in a Major League World Series and in an NBA game,Play in the Little League World Series and the Major League World Series,Win an NBA Championship and a Major League World Series,Play in the Little League World Series and the Major League World Series
1603,"The team that won the first Little League World Series was from which city?
","WIlliamsport, Pa.","Morrisville, Pa.","Taipei, Taiwan","Gary, Pa.","WIlliamsport, Pa."
1604,"Which team won the second Little League World Series in 1948?
","Lockhaven, Pa.","Tampa, Fl.","Bowling Green, Ky.","Roswell, N.M.","Lockhaven, Pa."
1605,"Who won the 1962 Little League World Series?
","Osaka, Japan","Austin, Tx.","Lakewood, N.J.","San Jose, Ca.","San Jose, Ca."
1606,"Which team was the winner of the 1951 Little League World Series?
","Houston, TX.","Austin, TX.","Louisville, Ky.","Stamford, Ct.","Stamford, Ct."
1607,"Which of these Georgia teams was the 1983 Little League World Series?
","Atlanta, Ga.","Marietta, Ga.","Burns, Ga.","Roswell, Ga.","Marietta, Ga."
1608,"In 1999, Phoenix City, AL lost the Little League World Series to which team?
","Tainan City, Taiwan","Pu-Tzu Town, Taiwan","Osaka, Japan","Li-Teh, Taiwan","Osaka, Japan"
1609,"Who won the Little League World Series in 1998?
","Toms River, N.J.","Osaka, Japan","David, Panama","Tainan, Taiwan","Toms River, N.J."
1610,"Which team won the 1993 Little League World Series?
","Norwalk, CT.","Houston, TX.","Birmingham, AL.","Long Beach, Ca.","Long Beach, Ca."
1611,"Which US team won the Little League World Series championship game in 1970?
","Gary, IN.","Campbell, CA.","Wayne, N. J.","St. Petersburg, FL.","Wayne, N. J."
1612,"Tampa, FL. lost the 1975 Little League World Series to which team?
","Lakewood, N. J.","Morristown, TN.","Seoul, South Korea","Osaka, Japan","Lakewood, N. J."
1613,"In what Super Bowl did the Minnesota Vikings make their first appearance?
",Super Bowl IV,Super Bowl VII,Super Bowl V,Super Bowl II,Super Bowl IV
1614,"What was the nickname of the Minnesota Vikings defensive line in the late 1960s?
",the Purple People Eaters,They didnt have a nickname.,the Berserks,the Purple Swarm,the Purple People Eaters
1615,"The Minnesota Vikings have lost the Super Bowl more than three times.
",True,False,,,True
1616,"What team did the Minnesota Vikings lose to in Super Bowl VIII?
",Dallas Cowboys,Pittsburgh Steelers,Green Bay Packers,Miami Dolphins,Miami Dolphins
1617,"The Minnesota Vikings started out as an AFL team.
",False,True,,,True
1618,"The Vikings were the 1st team to play in 4 Super Bowls.
",True,False,,,True
1619,"The great Brazilian soccer player was born Manoel Francisco dos Santos, but we known him better by this name.
",Ronaldo,Zico,Garrincha,Pele,Garrincha
1620,"Dale Ellis set a record for the most minutes in a game. How many minutes did he play against the Milwaukee Bucks on November 9 1989?
",69,54,96,57,69
1621,"He was the first NBA player to hit  98.1 % of his free throws in a season.
",Dolph Schayes,Calvin Murphy,Jose Calderon,Bill Sharman,Jose Calderon
1622,"Who was the first NBA player to play 1192 consecutive games?
",A.C. Green,Bob Lanier,Calvin Murphy,Walt Bellamy,A.C. Green
1623,"Who was the first NBA player to get 181 triple doubles?
",Earvin Johnson,Oscar Robertson,Michael Jordan,Wilt Chamberlain,Oscar Robertson
1624,"This man was very influential in NCAA football and NFL football. He played right field for the New York Yankees and was a Rose Bowl MVP.
",Reggie Bush,Bo Jackson,George Halas,John Elway,George Halas
1625,"What phrase did Rod Smart write on the back of his jersey when he played in the XFL?
",I Am So-Smart,So Very Smart,He Hate Me,The Hefty Lefty,He Hate Me
1626,"Which of these players was nicknamed The Fridge?
",Art Monk,Manute Bol,William Perry,Jared Allen,William Perry
1627,"He was the first player in Major League Baseball to lead in double plays at three different positions - at third base, at second base and shortstop.
",Dale Shofner,Alex Rodriguiz,Gil McDougald,Ernie Banks,Gil McDougald
1628,"This former AFL offensive tackle was nicknamed The Intellectual Assassin.
",Yale Mix,Ron Mix,Yale Munoz,Ron Munoz,Ron Mix
1629,"Golfer Ernie Els has the same nickname as this city.
",Exeter,New Orleans,Tucson,Edmonton,New Orleans
1630,"This Wisconsin-born end had the nickname Crazylegs?
",Lance Alworth,Len Goodman,Elroy Hirsch,Jerry Rice,Elroy Hirsch
1631,"These were the first two NBA players to be traded after winning the MVP Trophy.
",Moses Malone and Austin Carr,Moses Malone and Wilt Chamberlain,Wilt Chamberlain and Karl Malone,Karl Malone and Oscar Robertson,Moses Malone and Wilt Chamberlain
1632,"Who is the first tennis player to have twice won all four Grand Slam singles titles in the same year?
",Rod Laver,Bjorn Borg,Arthur Ashe,Roger Federer,Rod Laver
1633,"This swimmer won three silver medals at the 2008 Olympics at the age of 40.
",Dara Torres,Ian Thorpe,Janice Forde,Jeanne  Llwellyn,Dara Torres
1634,"The Thrilla in Manila, a boxing match between Muhammad Ali and Joe Frazier, was held in which city?
",Pasig City,Cebu City,Davao City,Quezon City,Quezon City
1635,"Is it true that the word Yo-Yo, referring to the famous toy, was first published in a dictionary of Filipino words printed in 1860.
",Yes,No,,,Yes
1636,"This player of the Philippine Basketball Association (PBA), nicknamed the Triggerman, broke several Filipino and PBA all-time records, including the most points scored in a single game by a Filipino.
",Alvin Patrimonio,Ramon Fernandez,Allan Caidic,Johnny Abarientos,Allan Caidic
1637,"Which player received the first  MVP award of the The Philippine Basketball Association?
",Bogs Adornado,Tony Harris,Gil Cortez,Joy Dionisio,Bogs Adornado
1638,"This practitioner of pocket billiards, called the Magician, is famous for winning many of the most prestigious nine-ball tournaments.
",Juan Dela Cruz,Efren Bata Reyes,Dyango Bustamante,Alex Pagulayan,Efren Bata Reyes
1639,"Which facility, located in Quezon City, Philippines, was nicknamed The Big Dome?
",Araneta Coliseum,Cuneta Astrodome,Makati Sports Complex,Ynares Gym,Araneta Coliseum
1640,"Which athlete was described by Time Magazine as the Philippines sole bona fide international sports superstar?
",Manny Pacman Pacquiao,Paeng Nepomoceno,Efren Bata Reyes,Sam Milby,Efren Bata Reyes
1641,"At the 2008 Olympic Games, the gold and silver medalists in womens all round competition in gymnastics represented this country.
",China,Russia,USA,Romania,USA
1642,"Who was the first gymnast in Olympic history to score a perfect 10?
",Olga Korbut (USSR),Svetlana Boguinskaya (Russia),Mary Lou Retton (USA),Nadia Comaneci (Romania),Nadia Comaneci (Romania)
1643,"The Romanian gymnastics team won the all around team gold at the 1976 Olympic Games in Montreal, Canada.
",False,True,,,False
1644,"Which of these former gymnasts won the most medals in the Olympics?
",Larissa Latynina (Russia),Olga Korbut (Soviet Union),Nadia Comaneci (Romania),Shannon Miller (USA),Larissa Latynina (Russia)
1645,"Which of these former gymnasts is the most decorated male gymnast in the Olympics?
",Alexander Dityatin (USSR),Sawao Kato (japan),Kurt Thomas (USA),Xiaopeng Li (China),Sawao Kato (japan)
1646,"Who was the first US female gymnast to win the all around gold at a fully-attended Olympics?
",Shawn Johnson,Mary Lou Retton,Carly Patterson,Shannon Miller,Carly Patterson
1647,"What gymnastics team won the all around gold medal at the 2008 Olympics?
",USA,Japan,Russia,China,China
1648,"On what surface is the Wimbledon tournament played?
",grass,clay,hard,carpet,grass
1649,"What are the official colors of the Wimbledon tournament?
",yellow and purple,purple and green,blue and yellow,green and blue,purple and green
1650,"In 1985, this tennis player, only 17-years-old at the time, became the first unseeded contestant to win the Mens singles title at Wimbledon.
",Michael Stich,Boris Becker,Goran Ivani拧evi膰,Stefan Edberg,Boris Becker
1651,"This Grand Slam winner won her first out of a total of seven Ladies singles Wimbledon titles in 1988.
",Chris Evert,Steffi Graf,Jana Novotna,Martina Navratilova,Steffi Graf
1652,"Between which two tournaments is Wimbledon played?
",German Open and Australian Open,Australian Open and French Open,French Open and US Open,US Open and Australian Open,French Open and US Open
1653,"Who was the first lady to win 6 consecutive Ladies singles titles at Wimbledon?
",Martina Navratilova,Arantxa Sanchez Vicario,Steffi Graf,Martina Hingis,Martina Navratilova
1654,"In 2001 this player became the first ever wild card entry to win the Wimbledon tournament.
",Pat Rafter,Andy Roddick,Boris Becker,Goran Ivani拧evi膰,Goran Ivani拧evi膰
1655,"With whom of these tennis players has Martina Navratilova not won a Wimbledon Ladies doubles title?
",Chris Evert,Pam Shriver,Billie Jean King,Gigi Fernandez,Gigi Fernandez
1656,"In its very first year, 1877, Wimbledon began with 22 contestants, competing for this title.
",Mens singles title,Ladies singles title,Mens doubles title,Ladies doubles title,Mens singles title
1657,"The winner of the Ladies singles title at Wimbledon is awarded a silver plate with beautiful motifs. What is its nickname?
",Silverstone Dish,Rosewater Dish,Satellite Dish,Wimbledon Dish,Rosewater Dish
1658,"The Pittsburgh Steelers are the oldest team in the American Conference. What year were they formed?
",1943,1953,1923,1933,1933
1659,"During World War II, the Steelers merged with these two other teams because of a shortage of war time players.
",Cardinals and Giants,Browns and Cardinals,Cardinals and Eagles,Giants and Eagles,Cardinals and Eagles
1660,"The Steelers lost their first playoff game against this team in 1947.
",St. Louis Cardinals,Cleveland Browns.,Philadelphia Eagles,New York Giants,Philadelphia Eagles
1661,"This man was the head coach of the Pittsburgh Steelers from 1969 through 1991.
",Chuck Nocks,Chuck Noll,Chuck Knoll,Chuck Knoks,Chuck Noll
1662,"This player, drafted by The Steelers in 1969, is widely known for being mean and a for Coke commercial with a little kid.
",Cy Young,Dick Night Train Lane,Lynn Swan,Joe Green,Joe Green
1663,"This Hall of Fame Quarterback led the Steelers to 4 Super Bowl victories in the 1970s.
",Jim Thorpe,John Macenroe,Terry Bradshaw,Joe Montana,Terry Bradshaw
1664,"Who became head coach of the Steelers in 1992?
",Joe Green,Tom Landry,Joe Montana,Bill Cowher,Bill Cowher
1665,"The Steelers lost their bid for a fifth Championship in Super Bowl XXX to this team in January 1996.
",San Francisco 49ers,Philadelphia Eagles,San Diego Chargers,Dallas Cowboys,Dallas Cowboys
1666,"The Steelers finally won their 5th Championship in Super Bowl XL against the Seattle Seahawks in this year.
",2004,2006,2003,2005,2006
1667,"The Steelers began playing at this Stadium in the 2001 season.
",Heinz Field,Three Rivers Stadium,Texas Stadium,Forbes Field,Heinz Field
1668,"To win the pitching Triple Crown, a pitcher must lead his league in these categories.
","Wins or saves, ERA, strikeouts","Wins, ERA, Saves","Win-loss percentage, saves, strikeouts","Wins, ERA, strikeouts","Wins, ERA, strikeouts"
1669,"Tommy Bond was the first pitcher to qualify as a Triple Crown winner, but this great pitcher was the first to win it in the 20th century.
",Walter Johnson,Christy Mathewson,Cy Young,Tim Keefe,Cy Young
1670,"In the 1930s two American League pitchers won the Triple Crown twice each. They both had the same nickname. What were their last names?
",Vance and Dean,Grove and Gomez,Dean and Gomez,Gomez and Addams,Grove and Gomez
1671,"This left-handed pitcher, who was also a basketball player, won the National  League Triple Crown for the Dodgers in 1963, 1965, and 1966.
",Don Drysdale,Lou Alcindor,Juan Marichal,Sandy Koufax,Sandy Koufax
1672,"Who was  the first pitcher to earn the Triple Crown four times?
",Hippo Vaughan,Grover Cleveland Alexander,Cy Young,Ed Cicotte,Grover Cleveland Alexander
1673,"He won the Triple Crown in 2006 and was traded after the next season.
",Jake Peavy,Roger Clemens,Johan Santana,John Clarkson,Johan Santana
1674,"During modern baseball (i.e. since 1877) this is the first decade in which no pitcher could earn the Triple Crown.
",1950s,1880s,1940s,1890s,1950s
1675,"In the very first basketball game each team comprised of this many players.
",10,9,5,11,9
1676,"What was the original name for basketball?
",YMCA-ball,Courtball,Roundball,Naismithball,Naismithball
1677,"In what state was the first college basketball game played?
",Minnesota,Massachusetts,Maine,Missouri,Minnesota
1678,"What team was formed by Abe Saperstein?
",Harlem Globetrotters,New York Liberty,Washington generals,Boston Celtics,Harlem Globetrotters
1679,"Who was the first college coach of a five-man basketball team?
",Duke Maas,Joe Fulks,Adolph Rupp,Amos Alonzo Stagg,Amos Alonzo Stagg
1680,"The Philadelphia Warriors became the first NBA champions in this year.
",1943,1947,1939,1950,1947
1681,"Glory Road is a movie about the first NCAA basketball team with an all African-American starting lineup. Which university is the movie about?
",Western Kentucky,Rutgers University,Kansas,Texas Western,Texas Western
1682,"Who scored the first basket in the NBA?
",Chris Ford,Ozzie Schectman,Maurice Stokes,Amos Alonzo Stagg,Ozzie Schectman
1683,"Who is given credit for taking the first jump shot in college basketball?
",Joe Fulks,Ken Sailors,Maurice Stokes,Terry Joe Barker,Ken Sailors
1684,"Who was the first NBA player to score 60 points in a game?
",Wilt Chamberlain,Joe Fulks,Frank Selvy,Joe Marasovich,Joe Fulks
1685,"This movie tells the story of a woman who becomes the coach of the New York Knicks.
",Eddie,White Men Cant Jump,"Drive , She Said",Rebound,Eddie
1686,"In what year did the first televised basketball game air?
",1944,1956,1948,1940,1940
1687,"This great NBA guard played from 1958鈥1967 for the Boston Celtics. For many years he was the best defensive guard in the NBA.
",John Havlichek,Mike Farmer,K.C. Jones,Sam Jones,K.C. Jones
1688,"In what state was the first womens college basketball game played?
",California,New York,Missouri,Massachusetts,California
1689,"Find the true statement about Lisa Leslie.
",She was the first leading scorer in the WNBA.,She was the first woman to play in the NBA.,She was the first woman to dunk a basketball in the WNBA.,She was the first woman to score 60 points in a WNBA game.,She was the first woman to dunk a basketball in the WNBA.
1690,"What was the first college to win the NCAA championship in basketball?
",Ohio State,Kansas,Oregon,Kentucky,Oregon
1691,"What was the first college to win both the NCAA championship and the National Invitation Tournament in the same year?
",San Francisco City College,University of Kentucky,City College of New York,San Francisco University,City College of New York
1692,"Penn State Nittany Lions American football players wear a blue jersey at home.
",False,True,,,True
1693,"Which of the following players has won a Heisman Trophy in 1973 while in the Pennsylvania State University?
",Michael Robinson,Ki-Jana Carter,John Cappelletti,Tony Hunt,John Cappelletti
1694,"In 1992, 1984, and 2005, who was Penn State Nittany Lions football teams head coach?
",Galen Hall,Rip Engle,Tim Curley,Joe Paterno,Joe Paterno
1695,"Does Penn State Nittany Lions football team have unbeaten, untied seasons?
",No,Yes,,,Yes
1696,"What conference is the Penn State Nittany Lions football team in?
",SEC,Big East,Pac-10,Big Ten,Big Ten
1697,"By which team was former Penn State Nittany Lions player Michael Robinson chosen in the NFL Draft in 2006?
",Pittsburgh Steelers,San Francisco 49ers,Seattle Seahawks,Oakland raiders,San Francisco 49ers
1698,"In1986 the Penn State Nittany Lions football team won their which National Championship?
",Second,Third,First,Fifth,Second
1699,"What is Penn State Nittany Lions football teams annual scrimmage game called?
",Blue and White Game,Lions vs. Lions Game,Scrimmage At the Beaver,Useless Pre-Season Game that is Fun to Go to,Blue and White Game
1700,"What was the score of Penn State Nittany Lions in the first game of the 2008-2009 season vs. Coastal Carolina?
","55-14, Penn State won","24-21, Penn State lost","66-10, Penn State won","66-17, Penn State lost","66-10, Penn State won"
1701,"Where was Michael Fred Phelps born and raised?
","Bethesda, Md","Baltimore, Md",Washington D.C.,"Silver Spring, Md","Baltimore, Md"
1702,"Where did Michael Phelps attend college?
",Ohio State,Georgetown University,University of Michigan in Ann Arbor,Iowa State,University of Michigan in Ann Arbor
1703,"Michael Phelps first competed in Olympic Games in 2004.
",False,True,,,False
1704,"In the 2004 Athens Summer Olympic Games, how many gold and bronze medals did Michael Phelps win?
","5 gold, 3 bronze","6 gold, 1 bronze","6 gold, 2 bronze","5 gold, 2 bronze","6 gold, 2 bronze"
1705,"In the 2004 Olympic Games, Michael Phelps set a number of world records, Olympic records, and American records. How many of each did he set?
","4 WR, 1 OR, and 2 AR","1 WR, 4 OR, and 2 AR","3 WR, 2 OR, and 2 AR","2 WR, 3 OR, and 2 AR","2 WR, 3 OR, and 2 AR"
1706,"In the 2008 Olympic Games, Michael Phelps swam in 8 events. How many world records did Phelps and/or his team set?
",6,8,7,5,7
1707,"In the 100 m butterfly at  the 2008 Olympic Games, Michael Phelps beat Milorad 膶avi膰 by this much.
",2/10ths of a second,1/10th of a second,2/100ths of a second,1/100th of a second,1/100th of a second
1708,"A street in Michael Phelps hometown was renamed this to honor him.
",Michael Phelps Way,Michael Phelps Drive,Phelps Street,Phelps Drive,Michael Phelps Way
1709,"The  sport of noodling has become very popular in the USA. What does it involve?
",Catching catfish barehanded,Pushing an enormous plastic ball into your opponents goal,Outdoor bowling on ice,A form of mixed martial arts with no rules,Catching catfish barehanded
1710,"Eddie Feigner, Cat Osterman, and Lisa Fernandez became well known for practicing this sport.
",Canopying,Billiards,Golf,Softball,Softball
1711,"Who were the  people on the first cover of Sports Illustrated?
","Eddie Mathews, Wes Westrum and Augie Donatelli","Ben Hogan, Bobby Jones, and Sam Snead",Ted Williams and Joe DiMaggiio,"President Dwight David Eisenhower and his caddy, Mitch MacKenzie","Eddie Mathews, Wes Westrum and Augie Donatelli"
1712,"Which was the first NFL team to have an insignia put on its helmets?
",Bears,Redskins,Rams,Eagles,Rams
1713,"Who was the first NFL Super Bowl MVP who was not born in the USA?
",Kurt Warner,Len Dawson,Mark Rypien,Fred Biletnikoff,Mark Rypien
1714,"Which statement regarding the 1959 season is false?
",Frank Robinson was the American League manager.,Orlando Cepeda and Stan Musial were the starting All-Star first basemen.,The American League lost the All-Star Game on July 7 5 to 4.,The National League lost the All Star Game on August 3  5 to 3.,Frank Robinson was the American League manager.
1715,"Who was the first switch hitter in the Baseball Hall of Fame?
",Mickey Mantle,Eddie Murray,Rogers Hornsby,Frankie Frisch,Frankie Frisch
1716,"Stella Walsh was a Polish-born athlete residing in Cleveland, Ohio. She won an Olympic gold medal in  the 1932 Olympic (100 meters) and a silver medal in the 1936 Olympics (100 meters). Which statement is untrue about Stella Walsh?
",She had female genitalia,She had male genitalia,She had XY-chromosomes,She had XX-chromosomes,She had female genitalia
1717,"There was  a sport called face-slapping.
",True,False,,,True
1718,"Who built the tennis court that is in the Hampton Court in England?
",Winston Churchill,Christopher Wren,Ben Franklin,King Henry VIII,King Henry VIII
1719,"Find the incorrect statement about sportsman Yuichiro Miura.
",He was the first seventy-year old person to climb Mount Fuji.,He skied Mount Everest.,He climbed Mount Everest at the age of 75 years 7 months.,He was the first seventy-year old person to climb Mount Everest.,He was the first seventy-year old person to climb Mount Fuji.
1720,"Jerome Holtzman was a sports journalist of some repute. Which statement is true about him?
",He and Bill James wrote many books using statistics to evaluate players.,He was the writer who wrote the original expose on steroids in baseball.,He was President of the Baseball Hall of Fame from 1999 to his death in 2008.,He invented the statistic Saves by a relief pitcher.,He invented the statistic Saves by a relief pitcher.
1721,"He was the first person to hold the worlds record for running 50 yards, 75 yards and 100 yards backwards.
",Bob Hayes,Jim Thorpe,Bill Robinson,R.P. Williams,Bill Robinson
1722,"Before the Bobcats, what NBA team played in Charlotte?
",Miami Heat,Dallas Mavericks,New York Knicks,New Orleans Hornets,New Orleans Hornets
1723,"With the 2nd overall pick in the 2004 NBA draft, the Charlotte Bobcats selected what former UConn player?
",Emeka Okafor,Jahidi White,Bernard Robinson,Dwight Howard,Emeka Okafor
1724,"Who was the Charlotte Bobcats first head coach?
",Dan Scwartzer,Lou Hollins,Bernie Bickerstaff,Michael Jordan,Bernie Bickerstaff
1725,"What was the Charlotte Bobcats record for their very 1st season?
",18-64,25-57,23-59,14-68,18-64
1726,"When the Charlotte Bobcats first came into the NBA, how many NBA players did they pick to be on the inaugural roster in their expansion draft?
",17,19,21,15,19
1727,"The Charlotte Bobcats lost their very first regular season game to what team?
",Washington Wizards,Detroit Pistons,Atlanta Hawks,Miami Heat,Washington Wizards
1728,"Besides the Charlotte Bobcats, there is another professional basketball team in Charlotte.
",True,False,,,True
1729,"Besides basketball, is there any other type of sport played at the Charlotte Arena?
",No,Yes,,,Yes
1730,"Name the last Negro League baseball player to play in the major leagues.
",Don Newcombe,Willie Mays,Hank Aaron,Vic Power,Hank Aaron
1731,"Select the one who does not  fit.
",Lance Allred (NBA),Bonnie Sloan (NFL),Brian Leetch (NHL),William E. Hoy (MLB),Brian Leetch (NHL)
1732,"In 1952 Pete and Jerry Cusimano did this at a hockey game.
",They were the first fans to jump onto the ice to protest a penalty on their team.,They were the first to place plexiglass to separate the fans from the players and ice rink.,They were the first to throw their hats onto the ice when a player scored three goals in one game.,They threw an octopus on the ice at an NHL game.,They threw an octopus on the ice at an NHL game.
1733,"When was the first indoor NCAA Football Bowl game played?
",1939,1964,1955,1976,1964
1734,"What is the national sport of Bangladesh?
",Rugby,Kabaddi,Kho Kho,Field Hockey,Kabaddi
1735,"Which sport is most unlike the others?
",Varpa,Bocce,Klootschieten,Boules,Klootschieten
1736,"It is generally accepted that polo was first played in this part of the world.
","Berkshire, England",Northeastern India,Mongolia,Central Peru,Northeastern India
1737,"Zorbing is a sport that was developed in the 1990s. What is a zorb?
",A ten-foot wall on which large amounts of velcro are mounted,A tandem skydiving rig which can be easily undone,"A large, clear plastic ball","A long, plastic sheet that has very little friction when wet","A large, clear plastic ball"
1738,"Vale-tudo has become a very popular international sport. What other term refers to this sport?
",Snowboarding,Golf,Surfing,Mixed martial arts,Mixed martial arts
1739,"Six brothers from one family played during the NHL 1982-1983 season. What was the familys last name?
",Howe,Sutter,Lemieux,Hall,Sutter
1740,"This was the first U.S. college to win the NCAA basketball championship in both the mens and womens divisions in the same season.
",Rutgers,Tennessee,Connecticut,North Carolina,Connecticut
1741,"Jim Brown was a great back for the Cleveland Browns. Jay Silverheels was a movie actor. What do they have in common?
",They are in the same Hall of Fame.,They were both in the movie The Dirty Dozen.,They were bornon the same date.,They were both in the  movie The Longest day.,They are in the same Hall of Fame.
1742,"This was basketball player Kareem Abdul-Jabbar鈥檚 name at birth.
","Ferdinand Lewis Alcondor, Jr.",Kareem Abdul-Jabbar,Dennis Kucinich,Robert Earl  Moore,"Ferdinand Lewis Alcondor, Jr."
1743,"He was the first World Series Most Valuable Player.
",Don Larsen,Johnny Podres,Sandy  Amoros,Yogi Berra,Johnny Podres
1744,"This is the nickname of the first NBA players to play in over 1610 games.
",The Stilt,Air Jordan,Ice Man,The Chief,The Chief
1745,"After the Washington Redskins drafted Ernie Davis, Art Modell of the Browns traded this player for him.
",Bobby Mitchell,Marion Motley,leroy kelly,Jim Kelly,Bobby Mitchell
1746,"Bob Gibson was a great pitcher for the St. Louis Cardinals. What was his real first name?
",Pack,Omaha,Bob,Earl,Pack
1747,"Which sportsmans nickname was The Bayonne Bleeder?
",Chuck Wepner,Ray Mancini,Gerry Cooney,Archie Moore,Chuck Wepner
1748,"William G. Morgan, Flo Hyman, Dimitar Zlatanov, Bernie Holtzman, and Karch Kiraly are in a Hall of Fame in this city.
",Mexico City,"Mt. Holyoke, Massachusetts","Charleston, South Carolina",Moscow,"Mt. Holyoke, Massachusetts"
1749,"Who was the director of first martial arts movie to win an Oscar?
",Koki  Mitani,Zho Yeng,Akira Kurosawa,Ang Lee,Ang Lee
1750,"What is the last name of the great shortstop whose nickname was Little Louie?
",Appling,Aparicio,Brock,Banks,Aparicio
1751,"The nickname of this hockey great was The pocket rocket.
",Louis Richard,Henri Richard,Maurice  Richard,Jean Richard,Henri Richard
1752,"This sports great was called The Wizard of Dribble and The Magician.
",Marcus Haynes,Bob Cousy,Curly Neal,Stan Matthews,Stan Matthews
1753,"Which is the location of the International Table Tennis Hall of Fame?
",Taiwan,Norway,China,Switzerland,Switzerland
1754,"Which was the first U.S. college to win back-to-back NCAA basketball championships?
",North Carolina,Oklahoma AM,UCLA,Duke,Oklahoma AM
1755,"During the period 1984-1989, how many times did the Edmonton OIlers win the NHL championship?
",0,3,4,5,4
1756,"Georgi Asparuhov, Magdalena Maleeva, Dan Kolov and Tanya Bogomilova are all great athletes from this nation.
",Romania,Serbia,Hungary,Bulgaria,Bulgaria
1757,"Joe Tinker (shortstop), John Evers (second baseman), and Frank Chance (first baseman) were the two from the famous double play combination for the Cubs. Who was the third baseman?
",Ron Santo,Rogers Hornsby,Harry Steinfeldt,Hack Wilson,Harry Steinfeldt
1758,"What are the first two numbers officially retired by the Toronto Maple Leafs?
",6  27,6  9,6  99,5  6,5  6
1759,"This former Harford Whaler and Carolina Hurricane had his number retired on January 28, 2006. Who is he?
",Ron Francis,Mario Lemieux,Steve Yzerman,Chris Pronger,Ron Francis
1760,"If you ever get drafted by the Detroit Red Wings and you want to wear #19 you are out of luck. # 19 was retired to honor this former Red Wings captain on January 2, 2007.
",Ted Lindsay,Chris Chelios,Gordie Howe,Steve Yzerman,Steve Yzerman
1761,"The first number retired by the Montreal Canadiens on November 2, 1932 belonged to Howie Morenz. What number did he wear?
",9,4,10,7,7
1762,"This Canadian political figure had his #29 retired by the Montreal Canadiens on January 29, 2007.
",Brian Mulroney,Guy Lafleur,Ken Dryden,Steven Harper,Ken Dryden
1763,"Who had the longest hitting streak until 1941?
",George Sisler,Ty Cobb,Willie Keeler,Pete Rose,Willie Keeler
1764,"Which of the following is a line in Lou Gehrigs famous farewell speach?
",Today I am the luckiest man on Earth.,I consider myself the luckiest man in the whole world.,Today I consider myself the luckiest man on the face of the Earth.,But today I consider myself the luckiest man on the face of the Earth.,But today I consider myself the luckiest man on the face of the Earth.
1765,"How many pitchers threw perfect games in the 20th century?
",10,8,14,15,14
1766,"What was the home run record until 1879?
",2,10,4,5,5
1767,"In 1986 Mookie Wilson hit the ground ball that trickled through Bill Buckners legs.
",True,False,,,True
