,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
480,"The hara, located approximately three inches below the navel, also know as this chakra.
",Orange,Green,Indigo,Pink,Orange
481,"The heart center located at the center of the chest is this color and controls the circulatory system, heart, lungs and entire chest area.
",Blue,Emerald Green,Brown,Yellow,Emerald Green
482,"The brow center is associated with a persons extra-sensory perception and inner vision.  It is represented by this color.
",Green,Indigo,Amber,Pink,Indigo
483,"This color is used to heal the solar-plexus, also known as the power center.
",Red,Pink,Yellow,Violet,Yellow
484,"How many major chakras are there?
",7,9,8,6,7
485,"Chakras are centers for this intangible quality.
",Emotion,Soul,Energy,Spirit,Energy
486,"Which German word means knowledge in English?
",Kuchen,Kenntniss,Trinken,Antwort,Kenntniss
487,"The German noun Frage means question in English.
",False,True,,,True
488,"How is the German word Arztin translated into English?
",Doctor,Kitchen,Art show,Bathroom,Doctor
489,"What is the English equivalent of the German phrase Woher kommen Sie?
",Where is that?,Where do you come from?,What is that?,What did she say?,Where do you come from?
490,"German and English have a lot in common, because they both belong to the group of Germanic languages. How is the question Wie alt sind Sie? translated into English?
",Where do you live?,How do you get there?,How do you do?,How old are you?,How old are you?
491,"What is the word for table in French?
",table,escritoire,chaise,armoire,table
492,"How do you say cat in French?
",oiseau,chat,chien,cheval,chat
493,"If I wanted to say the word pencil in French, what would I say?
",craie,gomme,stylo,crayon,crayon
494,"Count to five in French: un, deux, trois, quatre, ____. What is the missing number?
",huit,dix,cinq,cinquante,cinq
495,"What is the French word for snow?
",pluie,soleil,neige,vent,neige
496,"Which of these is the French word for peace?
",confiance,bonheur,paix,amour,paix
497,"What is the word for egg in French?
",oeuf,quiche,jambon,cr锚pe,oeuf
498,"How does one say cup in French?
",fourchette,assiette,tasse,cuill猫re,tasse
499,"You鈥檙e in France and you want to tell someone that he has a nice tie. What is the word for 鈥渢ie?鈥
",cravate,chaussette,chaussure,chapeau,cravate
500,"What is the French word for sea?
",ch芒teau,montagne,maison,mer,mer
501,"Watch out! The road is under _____________.
",Construction,Water,Pressure,Age,Construction
502,"What does the Latin phrase Quidquid latine dictum sit, altum videtur mean?
",Latin is the mother of all languages,Every wise man should speak Latin,Anything said in Latin sounds profound,"You cannot see the truth, until you learn Latin",Anything said in Latin sounds profound
503,"What does Ad astra per aspera mean in English?
",Humankind aspires to reach the stars,One cannot reach a star,Rich people never smile,To the stars through hardships,To the stars through hardships
504,"Julius Caesar once said veni, vidi, vici. What did he mean?
",To win is to see yourself winning,A good enemy is a dead enemy,A friend in need is a friend indeed,"I came, I saw, I conquered","I came, I saw, I conquered"
505,"What is vir in Latin?
",A man,A virus,A human,An enemy,A man
506,"What does Vae Victis mean?
",Glory to the winners,Woe to the conquered,"If you win, you loose",Beware of the conqueror,Woe to the conquered
507,"If your business partner says pacta sunt servanda, what does he/she mean?
",Your business is finished.,Agreements must be honoured.,You are my slave now.,How can I serve you?,Agreements must be honoured.
508,"To whom can you say Cura te ipsum!?
",To a policeman who arrests you,"To your partner, expressing your love","To a beggar, when you dont have any money","To a doctor, when you do not agree with his/her diagnosis","To a doctor, when you do not agree with his/her diagnosis"
509,"When they refer to future events in writing, some people use DV which stands for Deo volente. What does it mean?
","While life is, hope is",God is (my) protector,God wills it,By Gods will,By Gods will
510,"When is it proper to say Nunc est bibendum?
",When you want to smoke,At a party,In court,At a catholic mass,At a party
511,"What does Roma locuta, causa finita est mean?
",Rome wasnt built in a day.,"Rome has spoken, the discussion is finished.","When in Rome, do as the Romans do.",All ways lead to Rome.,"Rome has spoken, the discussion is finished."
512,"What is the meaning of sapiens?
",a mammal,"wise, reasonable",walking on two legs,human,"wise, reasonable"
513,"How can Nemo sine vitio est be translated into English?
",No one is without fault,To sin is human,No-one is a judge in his own case,Fish dont have voice,No one is without fault
514,"What is the missing part of the proverb Hatred is as blind as ...?
",A mole,None of these,Love,Darkness,Love
515,"Finish the proverb: Blood is thicker than ...
",Sweat,Tears,Wine,Water,Water
516,"What is the missing word in the popular proverb A stitch in time saves ...?
",Nine,Everybody,A dime,Thousands,Nine
517,"Complete the popular proverb: Tall oaks grow from ...
",Small saplings,Nutritious soil,Strong earth,Little acorns,Little acorns
518,"What is the missing part of the proverb, The ... wounds more than a lance?
",Evil eye,Tongue,Hand,Word,Tongue
519,"What is the end of the proverb Two wrongs dont make ...?
",It easier,The world a better place,A right,A fight,A right
520,"What is the missing part of the saying Make a silk purse out of a ...?
",Cows ear,Silk dress,Sows ear,Woolen sock,Sows ear
521,"What is the missing word of the proverb: A loaded ... makes no noise?
",Train,Wagon,Gun,Horse,Wagon
522,"What is the missing word from the popular saying A burnt child dreads the ...?
",Stove,Fire,Air conditioner,Match,Fire
523,"Complete the following proverb: Learn to walk before you ...
",Run,Crawl,Speak,Leap,Run
524,"Which word refers to the ancient Greek songs, performed by a chorus in honor of the Greek god, Dionysus?
",thriambos,dithyramb,thyrsus,tirsu,dithyramb
525,"Within the Olympian tradition, Dionysos was said to be the son of Zeus and which mortal woman?
",Semele,Medea,Metis,Leda,Semele
526,"In both Greek and Roman mythology Dionysus is known by what other name?
",Bacchus,Ares,Cadmus,None of these,Bacchus
527,"Which word refers to the ecstatic female worshippers of god Dionysos?
",maenads,satyrs,herms,sileni,maenads
528,"Dendrites is one of the epithets used for god Dionysus.
",False,True,,,True
529,"God Dionysus is viewed as the promoter of civilization, a lawgiver, and lover of peace.
",True,False,,,True
530,"Which word refers to the eating of raw flesh, a common practice in Dionysian worship?
",ekstasis,sparagmos,enthousiasmos,omophagia,omophagia
531,"These mythological half-man and half-goat creatures, which roamed the woods and mountains, were companions of Dionysus.
",satyrs,centaurs,bacchaents,silenis,satyrs
532,"Worshippers of god Dionysus often wore what type of attire over their shoulders?
",goat-skin,lions head,fawn skin,sheep-skin,fawn skin
533,"Anthesteria, a festival in honour of Dionysus, celebrated the maturing of the wine stored at the previous vintage, and the beginning of spring.
",False,True,,,True
534,"Which one of these goddesses is NOT similar to Aphrodite in some way?
",Saraswati,Turan,Inanna,Ishtar,Saraswati
535,"Was the lime tree goddess Aphrodites sacred tree?
",No,Yes,,,Yes
536,"Which one of these animals was NOT sacred for Aphrodite?
",Dolphin,Swan,Sparrow,Peacock,Peacock
537,"Which one of these names is not one of goddess Aphrodites surnames?
",Dionaea,Anandymene,Acraea,Telaia,Telaia
538,"According to Greek mythology, who was Adonia?
",Adonis and Aphrodites daughter,Aphrodites servant,The name of a festival to celebrate Adonis and Aphrodite,Adonis and Aphrodites son,The name of a festival to celebrate Adonis and Aphrodite
539,"Born in Barrow, Suffolk she studied to become one of the most important portrait painters in the 17th century.
",Antoinette Bouzonnet-Stella,Mary Beale,Lucrina Fetti,Artemesia Gentileschi,Mary Beale
540,"In her twenties, this Dutch painter became the only female member of the Haarlem painters guild and quickly adopted students of her own.
",Anne Killigrew,Judith Leyster,Giovanna Garzoni,Maria Sibylla Merian,Judith Leyster
541,"She is the only Flemish woman to have specialized in still-life painting as early as the beginning of the 17th century.
",Teresa Del Po,Maria Sibylla Merian,Louise Moillon,Clara Peeters,Clara Peeters
542,"She was arguably the most educated and most famous woman of the 17th century. She spoke Latin, modern European languages, Greek, Hebrew, Arabic, Syriac, Aramaic, and Ethiopian.  She also excelled in art, music and literature.
",Luisa Ignacia Roldan,Rachel Ruysch,Anna Maria van Schurman,Teresa Del Po,Anna Maria van Schurman
543,"This Swiss Neoclassicist painter was chosen to paint the portrait of Monsignor Nevroni, bishop of Como, before she turned 12.  Later, she became a distinguished portrait painter.
",Elizabeth Blackwell,Angelica Kauffmann,Ann Bateman,Hester Bateman,Angelica Kauffmann
544,"Born in London, she became the most important woman in the silver trade.  She and her husband made their reputation with silver in the popular French rococo style.
",Louisa Courtauld,Amelia Farnborough,Mary Ann Croswell,Marie Nicole Dumont,Louisa Courtauld
545,"This woman is referred to as the the most outstanding woman goldsmith of her generation . But this was not by chance - she was the daughter of the famous English silversmith Simon Pantin.
",Angelica Kauffman,Elizabeth Godfrey,Rebecca Emes,Anne Seymour Damer,Elizabeth Godfrey
546,"She was the predecessor of Madame Tussaud. She modelled wax figures of famous people.
",Luisa Roldan,Frances Scott,Patience Wright,Caroline Watson,Patience Wright
547,"Although she was very young in 1876,  she had great success painting the portrait of Sarah Bernhardt.
",Charlotte Bonaparte,Maria Bashkirtseff,Louise Abbema,Anna Bilinska,Louise Abbema
548,"The themes of this artist are feminist and political, depicting literary-historical figure groups and decorative female heads.
",Marie Spartali Stillman,Suzanne Valadon,Annie Swynnerton,Lilly Martin Spencer,Marie Spartali Stillman
549,"In Greek mythology the Cyclopes were the so called Olympians masons. They built the marvellous palace of the gods at the top of the highest mountain in Greece - Mount Olympus.
",False,True,,,True
550,"Why did Phaethon take Apollos chariot and ride off across the sky?
",He wanted to take the place of his father Helios.,His mother Clymene drove him to take his fathers chariot.,He wanted to impress the Greek goddess Aphrodite because he was in love with her.,"He was taunted about his origin by Epaphus, a son of Zeus.","He was taunted about his origin by Epaphus, a son of Zeus."
551,"What was the name of the mythological statue in which Pygmalion fell in love and eventually the statue became a woman?
",Lachesis,Galatea,Echo,Leda,Galatea
552,"What was the name of the Lithuanian god of the sky, earth, sea and all living creatures who decided to punish mankind and sent to the Earth the Spirit of water and the Spirit of wind?
",Praamzius,Jurate,Patrimpas,Perkunas,Praamzius
553,"What was the name of the Lithuanian god that can be compared to the Creek god of underworld, Hades?
",Saule,Pikulas,Menulis,Zemepatis,Pikulas
554,"According to Greek myths, this was the first robot which was made by Hephaestus to protect Crete.
",Rhadamanthys,Talos,Sarpedon,Minos,Talos
555,"In Finnish myths the Sampo was a magic artifact made by the blacksmith IImarinen for the sorceress Louhi of Pohjola. What kind of object was this artifact?
",a medallion,a mill,a sword,a ring,a mill
556,"According to Scandinavian mythology, the chaos will defeat the guardians of good and this catastrophe will bring the world to an end. What is the name of this final battle between evil and good, in which the gods will be outnumbered?
",Heimdall,Ragnarok,Einherjar,Asgard,Ragnarok
557,"This is the goddess of eternal youth, the guardian of the golden apples of youth in the Scandinavian mythology.
",Volla,Idun,Freya,Bragi,Idun
558,"According to a Polish legend, which city in Poland was named after a hero who defeated a fearful dragon?
",Warsaw,Pornan,Torun,Cracow,Cracow
559,"What state in the U.S. is commonly believed to have Spanish as an official language?
",New Mexico,Oregon,Nevada,Hawaii,New Mexico
560,"In what country in Africa is Spanish the official language?
",Libya,Angola,Nigeria,Equatorial Guinea,Equatorial Guinea
561,"What language is regarded as the biggest contributor to the Spanish language after English and Latin?
",Persian,Turkish,Arabic,Hungarian,Arabic
562,"Besides Espanol, Spanish language is also called Castellano.
",True,False,,,True
563,"This language, spoken by the Sephardic Jews, is a combination of Hebrew and Spanish.
",Galician,Ladino,Basque,Catalan,Ladino
564,"Spanish is one of the six official languages of the U.N.
",False,True,,,True
565,"What is the name of the institution responsible for regulating the Spanish language?
",Department of Spanish,Royal Spanish Academy,Castillian association,Ministry of Spanish,Royal Spanish Academy
566,"What did the Royal Spanish Academy rule in 1994?
",English words would not be accepted into the Spanish language.,The consonants CH and LL would not be considered separate letters.,Spanish should be the official language of Spain.,The term Castilian would not be used.,The consonants CH and LL would not be considered separate letters.
567,"The official languages of Haiti are Spanish and French.
",False,True,,,False
568,"In how many countries is Spanish the official language?
",21,15,32,12,21
569,"In the movie Rent which 4 of the 8 main characters have AIDS?
","Roger, Maureen, Mark, Collins","Angel, Roger, Bennie, Maureen","Joanne, Mark, Bennie, Maureen","Roger, Mimi, Collins, Angel","Roger, Mimi, Collins, Angel"
570,"What drug is Rent character Mimi addicted to?
",Marijuana,Meth,Heroin,Cocaine,Heroin
571,"What is the name of this song, featured in the movie Rent: Compassion, to fashion, to passion when its new.  To Sontag.  To Sondheim. To anything taboo. Ginsberg, Dylan, Cunningham and Cage. Lenny Bruce. Langston Hughes. To the stage. To Uta. To Buddha. Pablo Neruda, too. Why Dorothy and Toto went over the rainbow To blow off Auntie Em...?
",Over The Rainbow,Auntie Em,La Vie Boheme,Famous People,La Vie Boheme
572,"What is the name of the song that Maureen and Joanne sing to each other at their commitment ceremony in the film Rent?
",Like It or Not,Take Me or Leave Me,Walk Away,Lesbian Love,Take Me or Leave Me
573,"In the movie Rent, what is Marks relation to Maureen?
",They used to date.,They are cousins.,They are siblings.,They used to be married.,They used to date.
574,"What actor gained 55 pounds and learned how to box to bring the real-life story of boxer Jake La Motta to the screen?
",Robert De Niro,James Dean,Paul Newman,Marlon Brando,Robert De Niro
575,"In order to play insomniac Trevor Reznik in The Machinist, this actor lost 60 pounds in just a few months. Later he went from 130 pounds to 230 pounds in six months to play Bruce Wayne.
",Christian Bale,Jake Gyllenhaal,Toby Mcquire,Matt Damon,Christian Bale
576,"This actress gave you goose pimples when her character, Annie Wilkes, told writer Paul Sheldon, Im your number one fan. There is nothing to worry about. You are going to be just fine. Im your number one fan.
",Glen Close,Sharon Stone,Kathy Bates,Charlize Theron,Kathy Bates
577,"Paul Newman has starred in Cat on a Hot Tin Roof, Butch Cassidy and the Sundance Kid, Cool Hand Luke and The Sting. In what movie did Newmans character praise Fat Man, you shoot a great game of pool.?
",The Hustler,Slap Shot,The Color of Money,Hud,The Hustler
578,"What is grammaticalization?
",The conversion of a pidgin language into a creole language,The gradual addition of grammar rules to a language,The process of learning the grammar of a language,The conversion of a substantive word into an auxiliary word,The conversion of a substantive word into an auxiliary word
579,"Approximately how many spoken languages are there in the world today?
",150,6000,10000,300,6000
580,"What does the linguistics term creole mean?
",A dialect of French,"A language which is adopted from a pidgin language, but is more complex, with its own grammatical rules.",A person who speaks a pidgin,A person descended from slaves who lives in Louisiana,"A language which is adopted from a pidgin language, but is more complex, with its own grammatical rules."
581,"What is Ebonics (also known as African American Vernacular and Black English)?
",A dialect of English,Neither a language nor a dialect,A separate language in its own right,An artificial construct to satisfy some politicians ambitions,A dialect of English
582,"Of all the languages in the world today, how many are written languages?
",1000,3000,500,200,200
583,"Which statement about English is true?
","It is a language related to German in structure, but with a great deal of French vocabulary.",It is descended primarily from the ancient Viking language.,It is In the same language family as Hungarian.,It is in the same language family as Chinese.,"It is a language related to German in structure, but with a great deal of French vocabulary."
584,"Which one of the following languages is not in the same language family as the others?
",Russian,English,Farsi (the language spoken in Iran),Finnish,Finnish
585,"Which of the following languages is a highly inflected language?
",Mandarin,Japanese,English,Russian,Russian
586,"Sentence structure can be described in the following way: S=Subject. O=Object. V=Verb. There are 6 possible sentence structures: SVO (as English is), SOV (as German is), OSV, OVS, VSO, and VOS. Of these 6 possible sentence structures, which one has never been found to exist?
",OVS,None of these. All 6 have been found.,OSV,VOS,None of these. All 6 have been found.
587,"The word gargantuan is an eponym derived from a character, depicted by this 16th century French author.
","Alexander Dumas, p猫re",Honor茅 de Balzac,Victor Hugo,Fran莽ois Rabelais,Fran莽ois Rabelais
588,"The term Quizling, which means a traitor, is derived from the name of Vidkun Quisling, who assisted Nazi Germany while serving as Minister-President of this country.
",Poland,Norway,Finland,Austria,Norway
589,"The name of the famous womanizer Giacomo Casanova has become synonymous with the art of seduction. Who wrote the book Histoire de ma vie which covers part of Casanovas life?
",Alexandre Dumas,Gustave Flaubert,Tirso de Molina,Giacomo Casanova,Giacomo Casanova
590,"Which of these musical instruments was named after a person?
",saxophone,All of these,piano,clarinet,saxophone
591,"What Ancient Greek lyric poet was born on the island of Lesbos from which the term lesbian is derived?
",Herodas,Sappho,Euripides,Homer,Sappho
592,"The word shylock, which refers to a ruthless moneylender, is derived from the name of a character appearing in what Shakespearean play?
",The Two Gentlemen of Verona,Measure for Measure,King Lear,The Merchant of Venice,The Merchant of Venice
593,"The phrase Herculean task, meaning a difficult task that requires great effort, originates from the stories of the Twelve Labors of the divine hero Hercules. Which of these is not one of the labors Hercules had to perform?
",Clean the Augean stables in a single day,Take fire from Mount Olympus,Capture Cerberus,Slay the 9-headed Hydra,Take fire from Mount Olympus
594,"The modern sandwich is possibly named after the 4th Earl of Sandwich, who allegedly ordered his servant to bring him meat tucked between two pieces of bread, as he was unwilling to leave this activity.
",playing chess,gambling,shooting birds,reading,gambling
595,"What is the origin of the word maverick, which refers for a person of independent views?
","It is derived from the name of a guitar, called Fender Maverick.","It is derived from the name of The Mavericks, a country music band.","It is derived from the name of Samuel Maverick, a Texan who lived in the 19th century.",It is derived from the western TV series Maverick.,"It is derived from the name of Samuel Maverick, a Texan who lived in the 19th century."
596,"Which of these weapons, named after people, is colloquially known as The Gun That Won the West?
",Shrapnel shell,Kalashnikov,Gatling gun,Winchester rifle,Winchester rifle
597,"Yogic postures are know as this.
",Mantra,Tantra,Asanas,Mudra,Asanas
598,"Yoga originates from this country.
",India,Russia,Egypt,China,India
599,"The breathing exercises, pranayama help with this.
",Calming you down,Refreshing you,Revitalizing your body,All of the above,All of the above
600,"Yoga literally means this.
",Lifting,Union,Exercise,Creation,Union
601,"Each Yoga path is suited to a different temperament or approach to life.  How many different main paths are there in Yoga?
",1,3,4,2,4
602,"Bhakti Yoga is the path of this.
",Action,Physical Control,Devotion or Divine Love,Wisdom,Devotion or Divine Love
603,"That which enters the body is called Prana and that which leaves it is called Apana.  What does Prana mean?
",Light,Life force,Air,Body,Life force
604,"Which of these is a principle of Yoga
",All of the above,Positive Thinking and  Meditation,"Proper Diet, Proper Relaxation",Proper Exercise,All of the above
605,"Although in western culture she is known for the Dance of the Seven Veils, the Bible only says she danced for Herod. Her dancing pleased Herod so much that he promised her anything she wanted. What famous dancer asked for the head of John the Baptist?
",Salome,Judith,Jezebel,Bathsheba,Salome
606,"Considered by many to be one of the greatest American dancers, this Kirov Ballet dancer defected while touring in Canada in 1974. He became the Principle Dancer for the American Ballet Theatre. Which dancer played Carrie Bradshaws Russian boyfriend in Sex in the City?
",Nijinsky,Alexander Gudunov,Rudolf Nureyev,Mikhail Baryshnikov,Mikhail Baryshnikov
607,"Blue jean baby, LA lady, seamstress for the band is the beginning line in this Elton John song. Who is the Ballerina, you must have seen dancing in the sand?
",Tiny Dancer,Suszanne,Billie Jean,Dancing Queen,Tiny Dancer
608,"This American woman is often called the Mother of Modern Dance. She was a hit in Europe but many Americans disapproved of her life style and politics. Whose last words were reported to be Goodbye my friends, I am off to glory.
",Ruth Page,Twyla Tharp,Ruth St. Denis,Isadora Duncan,Isadora Duncan
609,"What is the name of the dancer described in the following lyrics?
", worn out shoes,"th silver hair, a ragged shirt, and baggy pants",e old soft shoe," jumped so high, jumped so high", would dance for you 
610,"She was the prima ballerina for the New York City Ballet from 1947 to 1960. She was married to George Balanchine, one of the greatest ballet choreographers of the 20th century, who wrote some of his most famous works for her. What famous ballerina danced Balanchines The Firebird and originated the role of the Sugar Plum Fairy in Balanchines The Nutcracker?
",Heather Watts,Marie Tallchief,Agnes de Millie,Suzzane Farrell,Marie Tallchief
611,"She came out strutting wearing only a button and a bow. But it was the grand finale that got the audience every time. She did a triple somersault and when she hit the ground, she winked at the audience and then she turned around. Who had a tattoo of a cowboy pictured on her spine that said Phoenix,  Arizona 1949?
",Gypsy Rose Lee,Sally Rand,Little Miss Firecracker,Little Egypt,Little Egypt
612,"What is the name of the dwelling place of the Norse gods?
",Olympia,Atlantis,Asgard,Valhalla,Asgard
613,"In Norse mythology, what kind of animals are Odins two companions that kept him informed of various events?
",eagles,wolves,ravens,bears,ravens
614,"What is Bifrost in North mythology?
",the rainbow bridge that leads to Asgard,the serpent that kills Thor at Ragnarok,Odins great hall for fallen warriors,the wolf that kills Odin at Ragnarok,the rainbow bridge that leads to Asgard
615,"The word Friday is derived from Frigg, the Norse goddess who was wife of Odin.
",True,False,,,True
616,"The main difference between Norse gods and gods of other cultures is that Norse gods are not immortal.
",True,False,,,True
617,"What does the Latin word spiro mean?
","Ghost, soul",Set on fire,Alcohol,Breathe,Breathe
618,"What is the translation of the Latin saying Finis vitae sed non amoris?
",The end of life is not the end of love.,There is no life without love.,There is life even after there is no more love.,There is no love at the end of life.,The end of life is not the end of love.
619,"What does the Latin word bellum mean?
",Chime,Stomach,War,Beauty,War
620,"What is the meaning of the proverb Aquila non captat muscas?
",The wolf doesnt capture mouses.,The eagle doesnt capture flies.,The eagle gathers no moss.,Mouses are hard to catch even for a strong man.,The eagle doesnt capture flies.
621,"What does the word lupus mean?
",Monster,Eagle,Bear,Wolf,Wolf
622,"What does the Latin word felicitas mean?
",Happiness,Oral,Emotion,Cat,Happiness
623,"What is the translation of the saying Cui peccare licet peccat minus?
",If you dont watch out you wont go far.,"One who is allowed to sin, sins less.","When one tries to harm others, he harms himself.","The less one knows, the better off they are.","One who is allowed to sin, sins less."
624,"What does the Latin word copia mean?
",Abundance,Copper,Spear,Replicate,Abundance
625,"What does the Latin word nemo mean?
",Nobody,Him,Man,Name,Nobody
626,"What does the Latin phrase Dum spiro spero mean?
",This is the spirit of hope.,Hope comes when you take a breath.,"While I breathe, I hope.",I hope my soul will live on.,"While I breathe, I hope."
627,"According to the legends, how many dogs did Artemis take with her while hunting?
",9,2,8,7,7
628,"The palm tree was sacred for Artemis because it is connected with her and her twin brother Apollos birth.
",False,True,,,True
629,"According to legends why did Artemis transform the hunter Actaeon into a stag?
",Because he stole her bow.,Because he killed Artemis stag.,Because he refused to build her a temple.,Because he spied her when she bathed and saw her naked.,Because he spied her when she bathed and saw her naked.
630,"The Temple of Artemis is one of Worlds Seven Wonders. Where is it located?
",Ephesus,Turkey,Sparta,Athens,Ephesus
631,"What is the meaning of goddess Artemis title Elaphebolus?
",The virgin,Deer shooting,Queen of the beasts,The hunter,Deer shooting
632,"Was Aeginaea the name given to Artemis by her worshippers in Sparta?
",Yes,No,,,Yes
633,"Which one of these names was given to Artemis by her worshipers in Athens?
",Apanchomene,Agrotera,Aetole,Aeginaea,Agrotera
634,"What did the archaic term strumpet refer to?
",A prostitute,An alcoholic beverage,A breed of dog now extinct,A musical instrument,A prostitute
635,"What does the word sylvan mean as an adjective?
",Civil in manner and speech,Sleek or glossy in appearance,That which has a silver color,Of or pertaining to the woods,Of or pertaining to the woods
636,"What does the term wench refer to?
",A medieval tool used for drilling holes in wood,A wrench used in medieval times,A slab or piece of wood used in constructing a house,A young peasant girl,A young peasant girl
637,"What did the archaic term prithee mean?
",An interjection used to express a polite request,A phallic symbol,A toilet,To predict something,An interjection used to express a polite request
638,"Which of these words is an adverb meaning away?
",avaunt,hark,fie,avast,avaunt
639,"What did the name Albion refer to?
",the planet Venus,Great Britain,Greenland,purgatory,Great Britain
640,"What did the term phlogiston originally refer to?
",A herb used to alleviate fevers by the ancient Greeks,An instrument of torture and interrogation used by the ancient Greeks,A type of wheel used on Roman chariots,None of these,None of these
641,"What did the archaic adjective anile mean?
",Of or like a fox,None of these,Originating or from the Nile river,Of or like a senile old woman,Of or like a senile old woman
642,"What is the meaning of the archaic word betwixt?
",Rejected,Between,Dumbfounded or bewildered,Bewitched,Between
643,"The archaic term puissant meant weak or wimpy.
",True,False,,,False
644,"What is the missing word in the popular saying: All is fair in love and ...?
",Politics,Care,Hatred,War,War
645,"Finish the popular proverb: A good example is the best ....
",Advice,Teacher,Sermon,Favor,Sermon
646,"What is the missing word in the popular proverb Dogs of the same street ... alike?
",Smell,Bark,Bite,Eat,Bark
647,"What is the missing first word in the popular saying ... is the father of wisdom?
",Experience,Pain,Time,Patience,Experience
648,"What is the missing part from the popular saying, ... are not made by sitting in the shade?
",Big castles,Great things,Gardens,Biggest victories,Gardens
649,"Finish the popular proverb: Necessity is the mother of ....
",Hunger,Hard work,Robbery,Invention,Invention
650,"What is the meaning of the popular saying, One good turn deserves another?
",If youve started something good its very hard to stop.,"If youve been lucky, try your luck once again.","If you enjoy something, dont stop doing it.",Always return a favor.,Always return a favor.
651,"How does the popular saying end: Pride comes before ...?
",You can feel it,Troubles,Wisdom,A fall,A fall
652,"What is the meaning of the popular proverb, Stolen fruit is the sweetest?
",The best things in life are free.,Anything is good as long as its free.,One craves things that are forbidden.,One appreciates things they havent paid for.,One craves things that are forbidden.
653,"What is the missing part from the popular saying, ... often gives a small thing a big shadow?
",Artificial light,Retelling a story,Worry,The sun,Worry
654,"What popular proverb does this refer to: A disposition towards inquiry deprived the feline of its vital state?
",Dead men tell no tales,All cats are grey in the dark,Curiosity killed the cat,A cat has nine lives,Curiosity killed the cat
655,"What popular saying could this be: There is illumination at the termination of the subterranean excavation?
",Failure teaches success,It is always darkest before the dawn,Theres a light at the end of the tunnel,He who plays with fire gets burnt,Theres a light at the end of the tunnel
656,"What popular proverb is hidden behind these words: The stylus is more potent than the claymore?
",The pen is mightier than the sword.,Many hands make light work.,"Men make houses, women make homes.",Knowledge in youth is wisdom in age.,The pen is mightier than the sword.
657,"What proverb could this refer to: Elementary sartorial techniques initially applied obviate the need for repetitive similar actions to the square of three?
",A stitch in time saves nine,Look before you leap,Least said soonest mended,"Marry in haste, repent at leisure",A stitch in time saves nine
658,"Which of these popular proverbs means the opposite of Silence is golden?
",The squeaky wheel gets the grease,Loose lips sink ships,Walls have ears,"Saying is one thing, doing is another",The squeaky wheel gets the grease
659,"Which of these proverbs the reverse of  Wise men think alike?
",Fools seldom differ,An idle brain is the devils workshop,Birds of a feather flock together,There is a black sheep in every flock,Fools seldom differ
660,"What saying is the opposite of Good things come in small packages?
",The bigger the better,An empty purse frightens away friends,Half a loaf is better than none,All that glitters is not gold,The bigger the better
661,"What is the missing word in the popular proverb, If you chase two ____  you will not catch either one?
",Deers,Rabbits,Tigers,Colds,Rabbits
662,"How does the popular proverb end: When the cats away, the mice ___ ?
",Disobey,Play,Run astray,Get drunk,Play
663,"What is the missing from the popular saying, One mans trash is another mans ...?
",Joy,Gulash,Monster Bash,Treasure,Treasure
664,"Which were the two authors of the 1955 Broadway play Inherit the Wind?
",Jerome Lawrence and Robert E. Lee,Jerome Robbins and Robert E. Lee,Jerome Lawrence and Oliver Grant,Jerome Robbins and Oliver Grant,Jerome Lawrence and Robert E. Lee
665,"Who wrote the screenplay for the 1960 Hollywood film Inherit the Wind?
",Nedrick Young and Billy Rose,Nathan E. Douglas and Harold Jacob Smith,Jerome Robbins and Harry Selrig,Harold Baines and John R. Diefenbach,Nathan E. Douglas and Harold Jacob Smith
666,"Where does the title of the play Inherit the Wind come from?
","The Bible, the Book of Psalms","The Bible, the Book of Proverbs","The Bible, the Book of Job",Shakespeares The Tempest,"The Bible, the Book of Proverbs"
667,"The story in the 1955 Broadway play Inherit the Wind is a fictionalized version of what famous event in US history?
",The 1945 Billy Mitchell trial,The 1915 Sacco and Vanzetti trial,The 1935 Roe vs Wade trial,The 1925 Scopes trial,The 1925 Scopes trial
668,"Who played Henry Drummond in the 1960 movie Inherit the Wind?
",Harry Morgan,E.G. Marshall,Spencer Tracy,Gene Kelly,Spencer Tracy
669,"In the real-life events on which the 1960 Broadway play Inherit the Wind was based, the defense lawyer was able to take the case pro bono because he made his money defending another client. Who was this rich client?
",Billy Mitchell,Al Capone,Roscoe Fatty  Arbuckle,Charlie Chaplain,Al Capone
670,"Who plays Mathew Harrison Brady in the 1960 movie Inherit the Wind?
",Frederick March,Gene Kelly,Harry Morgan,Dick York,Frederick March
671,"Who plays E.K. Hornbeck in the 1960 movie Inherit the Wind?
","Noah Beery, Jr.",Gene Kelly,Frederick March,Harry Morgan,Gene Kelly
672,"Which actor portrays the defendant Benjamin T. Cates in the 1960 movie Inherit the Wind?
","Noah Beery, Jr.",Dick York,Gene Kelly,Harry Morgan,Dick York
673,"Who produced and directed the movie Inherit the Wind?
",Cosmo Kramer,Stanley Kramer,Billy Budd,Billy Rose,Stanley Kramer
674,"Who did the color cinematography for the 1960 movie Inherit the Wind?
",Warren Hoffman,Jimmy Boyd Smith,John Tomlinson,No one,No one
675,"The real-life defendant, whose story was featured in the 1960 movie Inherit the Wind, spent his whole life in Dayton, Tennessee.
",False,True,,,False
676,"Tony Randall appeared in the 1955 Broadway play Inherit the Wind.
",False,True,,,True
