,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
962,"This Major League Baseball player for the Detroit Tigers was given the nickname, The Bird.
",Mark Fidrych,Bill Lee,Dennis Rodman,Bill Romanowski,Mark Fidrych
963,"Actor Chuck Connors portrayed Lucas McCain on the television Western series, Rifleman. What  else did he do for a living ?
",He was the original Marlboro Man.,He taught   at  UCLA,He was a professional baseball and basketball player,He was a stuntman on TV shows,He was a professional baseball and basketball player
964,"What is the birth name of actress Reese Witherspoon?
",Laura Witherspoon,Laura Jean Reese Witherspoon,Laura Michelle Reese Witherspoon,Reese Witherspoon,Laura Jean Reese Witherspoon
965,"Reese Witherspoon made her film debut, playing the 14- year-old tomboy, Danielle Trant, in which movie?
",Jack the Bear,Fried Green Tomatoes,Terms of Endearment,The man in the Moon,The man in the Moon
966,"What is the name of the fashion savvy character, portrayed by Reese Witherspoon in the 2001 movie Legally Blonde?
",Elle Woods,Jenna Woods,Elle Jones,Elaine Jones,Elle Woods
967,"Reese Witherspoon, who portrays June Carter Cash in the box office hit Walk the Line, did her own singing in the movie and played what instrument?
",Harmonica,Banjo,Auto-harp,Guitar,Auto-harp
968,"In this romantic comedy, Reese Witherspoon plays Elizabeth Masterson, a young workaholic doctor.
",Heaven,Just Like Heaven,Heavenly Love,Loving you,Just Like Heaven
969,"One of Reeses ancestors, John Witherspoon, signed the Declaration of Independence.
",False,True,,,True
970,"Following her high school graduation, Reese attended Stanford University. What was her major?
",English Literature,Elementary Education,Psychology,Pre-Med,English Literature
971,"Soon after getting engaged in 1998, Reese Witherspoon and Ryan Philippe, starred together in which movie?
",Election,Fear,Poison Ivy,Cruel Intentions,Cruel Intentions
972,"This character, portrayed by Reese Witherspoon in the 2002 movie Sweet Home Alabama is a New York City fashion designer who suddenly finds herself engaged to the citys most eligible bachelor.
",Stephanie Carmichael,Melanie Spooner,Stephanie Spooner,Melanie Smooter,Melanie Smooter
973,"In the movie Legally Blonde, the main character, portrayed by Reese Witherspoon, has a chihuahua, whose name is what?
",Buster,Benny,Bruiser,CoCo,Bruiser
974,"This man is one of the greatest and most famous scientists of the 20th century.  In 1921 he received the Nobel Prize in physics. He left his native country right after Hitler came to power and went to the US.
",Sigmund Freud,Franz Kafka,Albert Einstein,Isaac Newton,Albert Einstein
975,"This great actor was born in a poor suburb of London.  Shortly after arriving in the US in 1910, he signed a $1,000,000 contract to play in a silent comedy series.
",Harry Behn,Adolph Zukor,Clark Gable,Charlie Chaplin,Charlie Chaplin
976,"He was the first Head of U.S.S.R. from 1917 to 1924 and the founder of the Russian Communist Party.  His body was embalmed and nowadays you can see it in his mausoleum on Red Square in Moscow.
",Yeltsin,Lenin,Stalin,Gorbachev,Lenin
977,"He was the first human to travel into space.  When he was in orbit he declared I dont see any god up here.  A crater on the far side of the Moon is named after him.
",Yuri Gagarin,Laika,Georgi Ivanov,Neil Armstrong,Yuri Gagarin
978,"This African American man was born in Atlanta, Ga, USA.  He was a pivotal figure in the Civil Rights Movement.  One of his famous quotes is,  I have a dream....
","Martin Luther King, Jr.",Jesse Owens,Marcus Garvey,Gerome Bennington,"Martin Luther King, Jr."
979,"This Russian leader received the Nobel Price on October 15, 1990 because of his role in loosening the Soviet hegemony over Eastern Europe effectively ending the Cold War.
",Vladimir Putin,Boris Yeltsin,Mikhail Gorbachev,Leonid Brezhnev,Mikhail Gorbachev
980,"The greatest myth about this person is that he invented the automobile. However, he was the man to enable mass production of automobiles. This became possible by the standardized interchangeable parts and assembly-line techniques.
",Nicolaus August Otto,Gottlieb Daimler,Karl Benz,Henry Ford,Henry Ford
981,"This Austrian neurologist was the founder of the psychoanalytic school. He made popular the idea of conscious versus unconscious and considered dream interpretation very important.
",Carl Jung,James Fowler,Sigmund Freud,Alfred Adler,Sigmund Freud
982,"This Argentinean was a radio and TV actress before she married Juan Per螽牘n 1945, who later became President of Argentina.  She had a foundation that supported the demands of the poor, orphaned children and womens rights.
",Margaret Thatcher,Evita Peron,Indira Gandhi,Raisa Gorbacheva,Evita Peron
983,"He was the most famous artist in the world by the late 1930s.  This artist started expressing space in a strongly geometrical way; which led to the appearance of Cubism.  He attended the School of Fine Arts in Barcelona but he was first learned to paint from his father.
",Pablo Picasso,Vincent Van Gogh,Michelangelo,Salvador Dali,Pablo Picasso
984,"With glorious red hair and a striking figure, this Love Goddess was the World War ll pinup.
",Lucille Ball,Katharine Hepburn,Rita Hayworth,Greta Garbo,Rita Hayworth
985,"Even though she was of the most popular and highly paid Hollywood actors of the 1930s, her image was risque and sultry.  In 1959 she wrote her autobiography, Goodness Had Nothing to Do with It.
",Mae West,Lillian Gish,Rosalind Russell,Bette Davis,Mae West
986,"One of the greatest entertainers of the 20th century, this one-time child star recorded nearly 100 singles and about a dozen albums.  Her 1955 album was titled Miss Show Business.
",Judy Garland,Virginia Weidler,Margaret OBrien,Shirley Temple,Judy Garland
987,"What stunning screen siren was married to three  famous men - Mickey Rooney, Artie Shaw, and Frank Sinatra?
",Bette Davis,Ava Gardner,Elizabeth Taylor,Joan Crawford,Ava Gardner
988,"This unparalleled actress was nominated eleven times for an Academy Award, but only won two of them. One of them was for her role in Dangerous.
",Katharine Hepburn,Bette Davis,Ingrid Berman,Lauren Bacall,Bette Davis
989,"This lady started out as a serious actress but was famously known to play wisecracking career women, such as her character Hildy Johnson.
",Lucille Ball,Elizabeth Taylor,Rosalind Russell,Eve Arden,Rosalind Russell
990,"Popular legend has it that she was discovered sitting on a fountain stool at Schwabs drugstore in Hollywood. She is well known for playing a lead role on a very risque, controversial book turned into film.  She was called Judy as a child.
",Marilyn Monroe,Ginger Rogers,Barbara Stanwyck,Lana Turner,Lana Turner
991,"This actress starred in almost a hundred films during her career and received four nominations for the Academy Award for Best Actress.  She received an Academy Honorary Award for superlative creativity and unique contribution to the art of screen acting in 1982.
",Barbara Stanwyck,Gene Tierney,Loretta Young,Jane Wyman,Barbara Stanwyck
992,"This gorgeous movie actress - radiant and dark haired, received her only Oscar nomination for playing a neurotic bride in the film noir Leave Her to Heaven. (1945)
",Elizabeth Taylor,Loretta Young,Lauren Bacall,Gene Tierney,Gene Tierney
993,"Born Lucille Fay LeSueur, studio chief Louis B. Mayer was unhappy with her name.  A contest in the fan magazine Movie Weekly was the source of her well-known stage name.  She won her only Oscar after being dropped by MGM and revived by Warner Bros.
",Paulette Goddard,Bette Davis,Joan Fontaine,Joan Crawford,Joan Crawford
994,"Elephants can live to 70 plus years.
",False,True,,,True
995,"The African Elephant is an endangered species.
",True,False,,,False
996,"Tiny elephants once lived on the island of Crete.
",False,True,,,True
997,"Elephants are the only member of the group of animals known as Pachyderms.
",False,True,,,False
998,"Asian Elephants are larger than African Elephants.
",True,False,,,False
999,"There are only two remaining species of elephants in the world.
",False,True,,,False
1000,"Nowadays there are nearly 1.3 million wild African Elephants.
",True,False,,,False
1001,"An elephants trunk has over 40,000 individual muscles in it.
",False,True,,,True
1002,"Elephants tusks can grow an entire foot (30 cm) each year.
",True,False,,,False
1003,"Elephants are related to manatees.
",True,False,,,True
1004,"Mae is the first name of what American film legend and sex symbol?
",Mae Watson,Mae West,Mae Fields,Mae Marx,Mae West
1005,"Who was the youngest of the Cratchit children from the Charles Dickenss novelette A Christmas Carol?
",Bob,Sue,Tom,Tim,Tim
1006,"Which Lex was the arch enemy of the comics character Superman?
",Evilheart,Luther,Lucifer,Snidely,Luther
1007,"What was Mrs. Corleones first name in the Mario Puzo novel The Godfather?
",Pam,Nan,Fay,Kay,Kay
1008,"Who was the famous Sam of the detective story The Maltese Falcon?
",Spade,Hammer,Queen,Stout,Spade
1009,"What is the first name of the actor who played the famous barman Sam on the TV series Cheers?
",Wes,Tom,Ted,Bob,Ted
1010,"What is the first name of the film maker Burton, known as the creator of many horror films?
",Wes,Joe,Bob,Tim,Tim
1011,"Who was the head man of the popular 1997 sci-fi film Men in Black?
",Bet,Alf,Zed,Psi,Zed
1012,"What is the last name of the beautiful actress Ava who is in the American Film Institutes greatest stars of all time list?
",Peterson,Loren,Gardner,Sommers,Gardner
1013,"What was the last name of the title character Bob in the film What About Bob?
",Murray,Wiley,Peters,Marvin,Wiley
1014,"Where do the hobbits get their swords (Frodos first sword) in the book The Lord of the Rings: The Fellowship of the Ring?
",From Elrond,From a barrow,From Bilbo,From Aragorn,From a barrow
1015,"In the book The Lord of the Rings: The Fellowship of the Ring , who saves Frodo after he was stabbed by the wraith?
",Arwen,Gandalf,Glorfindel,Elrond,Glorfindel
1016,"Does Frodo leave directly from Bag End when he takes the ring to Elrond?
",No,Yes,,,No
1017,"About how old is Frodo when he leaves the Shire in the book The Lord of the Rings: The Fellowship of the Ring?
",50,60,20,40,50
1018,"In the book The Lord of the Rings: The Fellowship of the Ring, what two races do not like each other?
",Men and dwarfs,Men and hobbits,Elves and men,Elves and dwarfs,Elves and dwarfs
1019,"In the book The Lord of the Rings: The Fellowship of the Ring, who sings a song to the willow tree that has trapped Merry and Pippin?
",Treebeard,Glorfindel,Tom Bombadil,Arwen,Tom Bombadil
1020,"Is there a character in the book The Lord of the Rings: The Fellowship of the Ring, that is still able to see the person wearing the ring?
",No,Yes,,,Yes
1021,"In the book The Lord of the Rings: The Fellowship of the Ring, what character helps the four hobbits get on their way while they are still in the Shire?
",Farmer Maggot,Gandalf,Tom Bombadil,Arwen,Farmer Maggot
1022,"Who sang Something in the Air, which appeared on the soundtrack of the film The Strawberry Statement (1970)?
",Thunderclap Newman,Ian Hunter,Barry Manilow,Captain and Tennille,Thunderclap Newman
1023,"This singer and songwriter is best known for his hits, I Write The Songs, Mandy and Copacabana (At The Copa).
",Tony Orlando,Leif Garrett,Billy Joel,Barry Manilow,Barry Manilow
1024,"Terry Jacks and his wife Susan Pesklevits formed this pop musical group, popular in 1960s and early 70s.
",The Poppy Family,The Cowsills,The Association,Spanky and Our Gang,The Poppy Family
1025,"What is rock singer and musician, Alice Coopers real name?
",Nathan Birnbaum,Allen Konisberg,Robert Alan Zimmerman,Vincent Furnier,Vincent Furnier
1026,"Who sang Lido Shuffle, a song featured in the 1976 album, Silk Degrees?
",Phil Lynott,Tim Buckley,David - Clayton- Thomas,Boz Scaggs,Boz Scaggs
1027,"Her Knock Knock Whos There was released as a single (APPLE 26) on March 23, 1970.
",Maria Muldaur,Phoebe Snow,Mary Hopkin,Janis Ian,Mary Hopkin
1028,"This 1970s funk group had three singles, among which, Boogie Nights
",DeBarge,Heatwave,The Miracles,The Sylvers,Heatwave
1029,"This British band is best known for the 1975 world-famous hit, Sky High.
",Pilot,Jigsaw,Manassas,Mott the Hoople,Jigsaw
1030,"Who sang 1970s top ten hit,  Baby, Im a Want You?
",Blondie,Humble Pie,The Faces,Bread,Bread
1031,"What  pop band, formed in 1973 in San Francisco, California, sang  Whatcha Gonna Do?
",Squeeze,Pablo Cruise,The Time,Raydio,Pablo Cruise
1032,"In the comedy movie Coming to America, Akeem was the prince of what country?
",Zanadu,Zambia,Zamunda,Zenovia,Zamunda
1033,"In the movie Coming to America, Akeem and Semmi visit the United States of America to search for Akeems future bride. In which borough of New York City do they decide to begin their bridal search?
",Staten Island,Manhattan,The Bronx,Queens,Queens
1034,"In the comedy movie Coming to America, the cab driver that picks up Akeem and Semmi from the airport when they arrive in New York City was played by Jake Steinfeld, who had his own fitness show called Body by Jake back in the 1980s.
",True,False,,,True
1035,"In the film Coming to America, what was the name of Clarences barber shop where Clarence and his friends would discuss great boxing legends?
",Kwik Cuts,My-T Sharp,A Cut Above,Hair Force,My-T Sharp
1036,"In the movie Coming to America, Akeem first sees his future bride at a Black Awareness Rally.  At this rally, Randy Watson (played by Eddie Murphy) and his band provided a special rendition of Whitney Houstons Greatest Love of All. What was the name of Randy Watsons band?
",Sexual Chocolate,Afrikan Bambaata,Brown Sugar,Soul Food,Sexual Chocolate
1037,"Lisa, one of the characters from the movie Coming to America, dated a young man by the name of Darryl Jenks (played by Eriq La Salle). Daryl was spoiled, rich and destined to inherit a fortune from his fathers business. What was the name of his fathers company?
",Fro Grow,Soul Glo,Hair Care,Jheri Curl,Soul Glo
1038,"In the movie Coming to America, Lisas father Cleo (played by John Amos) owned a restaurant which was very similar to this hugely popular restaurant franchise.
",Wendys,White Castle,Burger King,McDonalds,McDonalds
1039,"In Coming to America, Akeem and Semmi stop a hold-up man trying to rob Cleos restaurant.  What famous actor plays the robber?
",Isaac Hayes,Chris Rock,Jim Brown,Samuel L. Jackson,Samuel L. Jackson
1040,"In the movie Coming to America, one of the first things Akeem did when he arrived in America was to get a haircut. When Akeem walked into the barber shop, Clarence the barber told him that he would be with him in a moment because he was already cutting someone elses hair. What famous Academy Award- winning actor portrayed the young man who was getting his hair cut when Akeem and Semmi came into the barber shop?
","Cuba Gooding, Jr.",Terrence Howard,Jaime Foxx,Will Smith,"Cuba Gooding, Jr."
1041,"Which collective noun refers to a group of gorillas?
",Band,Gang,Brood,Herd,Band
1042,"Quails and swans live in groups, referred to as what?
",Bevy,Team,Hive,Gaggle,Bevy
1043,"What collective noun can be used as a synonym of troup, which means a group of kangaroos?
",Gaggle,Herd,Flock,Mob,Mob
1044,"A group of geese is called both a gaggle and a skein.
",True,False,,,True
1045,"Which collective noun refers to a group of cats?
",Colony,Troop,Flock,Clutter,Clutter
1046,"Which collective noun means a group of bees?
",Swarm,All of these,Hive,Grist,All of these
1047,"Elk live in a group called what?
",Congregation,Gang,Band,Brood,Gang
1048,"Crows live in a group called a murder.
",False,True,,,True
1049,"Which word means a group of whales or seals?
",Team,Pack,School,Pod,Pod
1050,"Which noun means a group of swine?
",Leash,None of these,Brace,Brood,None of these
1051,"According to the classic tv show M*A*S*H, what state was the character Hawkeye鈥 originally from?
",Maine,Michigan,Pennsylvania,Ohio,Maine
1052,"Dr. Hawkeye Pierce was given his nickname by his father. Where did his father get the name?
",A Movie,An Indian,A Boat,A Book,A Book
1053,"Where did Dr. Hawkeye Pierce attend medical school according to M*A*S*H?
",Philadelphia,New York,Boston,Chicago,Boston
1054,"Dr. Hawkeye Pierce from M*A*S*H* is married in the TV series.
",True,False,,,False
1055,"In the popular TV series M*A*S*H, what color is Dr. Hawkeye Pierces favorite bathrobe?
",Gray,Blue,Brown,Red,Red
1056,"What is Hawkeyes beverage of choice in M*A*S*H?
",Imported Vodka,Homemade Gin Martinis,40 year old Scotch,Korean Beer,Homemade Gin Martinis
1057,"This country has the highest number of breweries in the world, and beer plays a significant part of its culture. Among the numerous famous brands it produces are Krombacher, Warsteiner and Bitburger.
",Belgium,Sweden,Austria,Germany,Germany
1058,"This dark stout beer was first brewed in 1759 at St. Jamess Gate Brewery, Dublin, Ireland.  One of its varieties is Foreign Extra Stout Nigeria, which is brewed using sorghum instead of barley.
",Grolsch,Guinness,Bud Light,Beck鈥檚,Guinness
1059,"It is stated in ancient texts that the earliest beers are Sumerian. Name the ancient Sumerian goddess of beer, daughter of  Enki.
",Ninkasi,Hedetet,Fauna,Feronia,Ninkasi
1060,"Efes Beverage Group, founded in 1969 and named after an ancient city, is the major beer producer in this country.
",Denmark,Poland,Turkey,Greece,Turkey
1061,"This beer brand, which is a German language adjective for something from the city of 膶esk茅 Bud臎joviceis, is often advertised as the King of Beers鈥.
",Budweiser,Heineken,Corona,Pilsner Urquell,Budweiser
1062,"Beer is proof that God loves us and wants us to be happy. The words were delivered by this philosopher, inventor, politician and economist.
",Thomas Jefferson,Benjamin Franklin,Abraham Lincoln,Washington Irving,Benjamin Franklin
1063,"One of the most famous events in Munich, Germany is this two-week annual festival. It begins with a keg of beer tapped by the Mayor of Munich.
",Shwung Festival,Oktoberfest,Bayreuth Festival,Bregenzer Festspiele,Oktoberfest
1064,"This country is famous for its lager beers, especially Amstel, Heineken and Grolsch.
",Belgium,Denmark,Germany,Netherlands,Netherlands
1065,"Name the movie in which Vincent said the following words: Well, in Amsterdam, you can buy beer in a movie theatre. And I dont mean in a paper cup either. They give you a glass of beer, like in a bar. In Paris, you can buy beer at MacDonalds.
",鈥楲adder 49鈥,鈥楶ulp Fiction鈥,鈥楩ace Off鈥,鈥楢 Love Song For Bobby Long鈥,鈥楶ulp Fiction鈥
1066,"Name the phase in beer brewing in which the malted grains are crushed and soaked in warm water, as a result of which, enzymes turn starches into fermentable sugars.
",Sparging,Fermentation,Boiling,Mashing,Mashing
1067,"One of the causes of World War II was this treaty, which officially ended World War I and forced Germany to accept full responsibility for the war, pay reparations and forfeit all its overseas and African colonies.
",Treaty of Paris,Treaty of Venice,Treaty of Versailles,Treaty of Brussels,Treaty of Versailles
1068,"Which country did Germany invade on September 1, 1939?
",France,Poland,Austria,Hungary,Poland
1069,"The treaty of non-aggression signed between Germany and the Soviet Union a few months before the start of WW II was violated when Germany invaded the USSR. The operation of the German invasion was named what?
",Attila,Lebensraum,Cartagena,Barbarossa,Barbarossa
1070,"What was the name of the ballistic missile weapon first used in the Second World War?
",V-2,M2,Heinkel 188,JS-8,V-2
1071,"During WW II, the German name Auschwitz was given to what?
",A submarine,An airplane,A concentration camp,An operation code name,A concentration camp
1072,"An estimated 62 million people lost their lives during World War II.  Which country gave the most casualties?
",United Kingdom,Soviet Union,Germany,Poland,Soviet Union
1073,"How did Adolf Hitler, the leader of  Nazi Germany from 1934 to 1945, die?
",He died of natural causes In Soviet captivity,He was assassinated,He died of heart attack when the Soviets reached the Reichstag,He committed suicide,He committed suicide
1074,"Which of these countries managed to stay neutral throughout the Second World War?
",Bulgaria,Switzerland,Finland,Canada,Switzerland
1075,"During the Battle of Stalingrad, Hitler made a desperate attempt to deter his forces from surrendering. What did he do?
",Promised money to all soldiers,Promoted the general in charge,Issued an order anyone who surrendered to be shot,Threatened the general in charge with execution of his family,Promoted the general in charge
1076,"United States declared war on Japan following the attack on Pearl Harbor. What was President Franklin Roosevelt鈥檚 pretext to enter the European theater?
",Germanys threats on the United Kingdom,United Kingdoms plea for help,The German declaration of war on the United States,The German invasion of the Soviet Union,The German declaration of war on the United States
1077,"The astrological signs Cancer, Pisces and Scorpio are associated with the element Air.
",False,True,,,False
1078,"Taurus, Virgo and Capricorn are astrological signs that fall under what element?
",Earth,Fire,Water,Air,Earth
1079,"What is a persons astrological sign if he/she was born between August 23 and September 22?
",Capricorn,Aries,Virgo,Libra,Virgo
1080,"The archer is the symbol of which of these signs?
",Scorpio,Cancer,Sagittarius,Capricorn,Sagittarius
1081,"The symbol of the astrological sign Libra is the bull.
",True,False,,,False
1082,"People born under the astrological sign Gemini have a birthday between May 21 and June 21.
",False,True,,,True
1083,"A person born on December 23 is on the cusp of which 2 signs?
",Gemini-Cancer,Virgo-Libra,Aquarius-Pisces,Sagittarius-Capricorn,Sagittarius-Capricorn
1084,"Aerosmiths Dude Looks Like a Lady was written about Vince Neil of Motley Crue.
",False,True,,,True
1085,"From the year 1945, when the United Nations was founded to 2006 there were over 200 wars.
",True,False,,,False
1086,"In 2001, St. Patricks Day celebration went on as planned in Ireland.
",False,True,,,False
1087,"Which of the following is among the variety of jobs actor Sylvester Stallone had, before becoming an actor?
",busboy,none of these,a lion cage cleaner,mail courier,a lion cage cleaner
1088,"How long did a man named Charles Osborne hiccup continuously?
",15 years,none of these,69 years,80 years,69 years
1089,"Pound for pound, leopards are considered to be seven times stronger than humans.
",False,True,,,True
1090,"A piece of French toast that was partially eaten by Justin Timberlake sold on eBay for over 3000 US dollars.
",False,True,,,True
1091,"Does any creature have the ability to change its sex?
",No,Yes,,,Yes
1092,"The Uape Indians, who live in the Amazon, mix the ashes of their cremated relatives with alcohol, then all members of the family drink the mix.
",False,True,,,True
1093,"Sex acts like a natural antihistamine and can clear up a stuffy nose.
",True,False,,,True
1094,"How many seasons did baseball player Hank Aaron spend with the Milwaukee Brewers?
",5,1,2,0,2
1095,"Who is Fred Flintstones boss at the Slate Rock and Gravel Company?
",Mr. Rocker,Mr. Pebble,Mr. Stone,Mr. Slate,Mr. Slate
1096,"This character, who was first featured in a 1976 Academy Award-winning movie, was portrayed by Sylvester Stallone.
",Rocky Balboa,Johnny Bravo,Barney Rubble,Peter Honey,Rocky Balboa
1097,"This successful Hollywood actress allegedly had an affair with the 35th US President. In 1962, she made her last significant public appearance, singing Happy Birthday, Mr. President at a televised birthday party.
",Betty Grable,Ava Gardner,Kathryn Hepburn,Marilyn Monroe,Marilyn Monroe
1098,"Jumping spiders, which represent the largest family of spiders, are superior to most other spiders in which of the following ways?
",They lay more eggs.,They have better vision,They are more agile.,They produce stickier webs.,They have better vision
1099,"This US state is famous for Lake Okeechobee, the fourth largest lake completely within the United States.
",California,Alabama,Florida,Kentucky,Florida
1100,"Which of these is one of the nicknames of baseball player George Herman Ruth, also known as Babe Ruth?
",The Iron Horse,The Boston Menace,The Sultan of Swat,The Yankee menace,The Sultan of Swat
1101,"Gomer Pyle, the auto mechanic in the American TV sitcom The Andy Griffith Show, joined which branch of the military?
",Air Force,Marines,Navy,Army,Marines
1102,"Born February 22, 1975, this actress shot to fame after starring in E.T. the Extra-Terrestrial.
",Ava Jones,Eve Plumb,Betty Pike,Drew Barrymore,Drew Barrymore
1103,"Once more unto the breach dear friends, once more!  This line is from the final play of a historical tetralogy by Shakespeare. Name the play.
",Hamlet,King Henry V,Macbeth,Julius Caesar,King Henry V
1104,"Take then thy bond, take thou thy pound of flesh. These words are uttered by a Shakespearean heroine in one of his most popular comedies, which has raised numerous questions related to anti-semitism.
",Henry V,The Taming of the Shrew,Richard III,The Merchant of Venice,The Merchant of Venice
1105,"Blow winds, and crack your cheeks! Rage! Blow!  The tragedy, this line was extracted from is based on a legend, that had been mentioned in numerous chronicles, poems, and sermons, before Shakespeare created his interpretation of it.
",Twelfth Night,The Tempest,Macbeth,King Lear,King Lear
1106,"Is it possible?--Confess,--handkerchief!--O devil!  These words belong to the protagonist of which 1603 Shakespearean tragedy?
",Othello,Antony and Cleopatra,A Midsummer Nights Dream,Much Ado About Nothing,Othello
1107,"O true apothecary! Thy drugs are quick.  These are among the last words of a famous Shakespearean character, right before his tragic death, in which play?
",Henry VIII,Julius Caesar,Romeo and Juliet,Hamlet,Romeo and Juliet
1108,"All that I have to say, is to tell you that the lantern is the moon; I, the man i the moon; this thorn-bush, my thorn-bush; this dog, my dog.  This extract is from a Shakespearean romantic comedy, often defined as a journey into fantasy and the surreal world.  Name it.
",Loves Labours Lost,The Merry Wives of Windsor,Much Ado About Nothing,A Midsummer Nights Dream,A Midsummer Nights Dream
1109,"I am the man!  If it be so,--as tis,--poor lady, she were better love a dream.  These words belong to Viola, who is disguised as a man, in what Shakespearean play?
",Twelfth Night,Much Ado About Nothing,Troilus and Cressida,A Comedy of Errors,Twelfth Night
1110,"It is a tale told by an idiot, full of sound and fury, signifying nothing.  This is the end of a famous speech by the protagonist of Shakespeares shortest tragedy, often compared to a morality play because of its references to moral issues such as power, ambition, and betrayal.
",A Comedy of Errors,Macbeth,Richard III,Alls Well That Ends Well,Macbeth
1111,"How many chromosomes do normal human diploid cells contain?
",5,46,10,23,46
1112,"Which  Beethoven Symphony has the directions allegro con vivio?
",9th,5th,3rd,They all do,9th
1113,"Who wrote the Unfinished Symphony?
",Schubert,Schiller,Schwartz,Schumann,Schubert
1114,"What type of people are eligible to get an Edgar Award?
",Cryptographers,Poets,Mystery Writers,Tarzan still book writers,Mystery Writers
1115,"What is the southern most state in the USA?
",Florida,California,Hawaii,Texas,Hawaii
1116,"Which famous person was both born and died in years, when Halleys Comet was visible?
",Richard Nixon,Samuel Clemens,Frank Sinatra,Nero,Samuel Clemens
1117,"Name the first woman to get a doctorate in mathematics.
",Henrietta Von Heimer,Elizabeth Blackwell,Carmine Vitale,Sophia Kovalevskaya,Sophia Kovalevskaya
1118,"In which direction does the Nile river flow?
",East to West,South to North,West to East,North to South,South to North
1119,"Which was the capital city of the Persian Empire?
",Ecbatana,Schem,Baghdad,Tehran,Ecbatana
1120,"Houston once served as the state capital of Texas.
",True,False,,,True
1121,"In 2007, what city was the most populous state capital in the United States?
",Denver,Phoenix,Austin,Boston,Phoenix
1122,"What is the capital of New York State?
",New York City,Buffalo,Albany,Rochester,Albany
1123,"Guthrie was once the state capital of Oklahoma.
",False,True,,,True
1124,"Cheyenne has served as the state capital of Wyoming since Wyoming established its statehood in 1890.
",True,False,,,True
1125,"Which city serves as the state capital of California?
",Sacramento,Oakland,San Francisco,Vallejo,Sacramento
1126,"Which state capital also served as a capital of the Confederate States of America?
",Harrisburg,Albany,Atlanta,Richmond,Richmond
1127,"Augusta is the capital of which state?
",Maine,Missouri,Minnesota,Montana,Maine
1128,"Who played Vivian in the romantic comedy movie Pretty Woman?
",Elinor Donahue,Julian Clarey,Julie Andrews,Julia Roberts,Julia Roberts
1129,"What is Vivians surname in the film Pretty Woman?
",World,Work,Ward,Wood,Ward
1130,"In the movie Pretty Woman, what was the name of Vivians friend?
",Kit,Kim,Katie,Kat,Kit
1131,"Who played the financial tycoon Edward Lewis in the popular movie Pretty Woman?
",Rolf Harris,Richard Harris,Harrison Ford,Richard Gere,Richard Gere
1132,"In the movie Pretty Woman Vivian finds Kit drunk in which bar?
",The Blue Bus,The Blue Bottle,The Blue Banana,The Blue Bank,The Blue Banana
1133,"What do Vivian and Edward order from room service in the movie Pretty Woman?
",strawberries and cream,strawberries and honey,strawberries and chocolate,strawberries and champagne,strawberries and champagne
1134,"Who helps Vivian, the main character in Pretty Woman, pick out a dress for dinner?
",Bethany,Brenda,Britney,Bridget,Bridget
1135,"In Pretty Woman Edward pays Vivian $4,000 to stay for the whole week.
",True,False,,,False
1136,"In the movie Pretty Woman Edward and Vivian go to see which opera?
",Aida,The Marriage of Figaro,La Traviata,Tosca,La Traviata
1137,"What sport do Vivian and Edward watch in Pretty Woman?
",Polo,Football,Cricket,Rugby,Polo
1138,"My predecessor, Blue Ribbon Sports, was incorporated in 1964. My name came from the Greek goddess for victory. Would that mean I am Nike, Inc.?
",Yes,No,,,Yes
1139,"I am on the ABC channel. William Shatner plays Denny Crane and Candice Bergen plays Shirley Schmidt in me. Am I the Knights of Prosperity TV series?
",Yes,No,,,No
1140,"I own the Microsoft Corporation. You may know me as one of the richest men in the world. Am I Warren Buffett?
",Yes,No,,,No
1141,"Ata Maivia from Samoa is the mother of this celebrity, who was born on May 2, 1972.
",Dennis Rodman,Vince McMahon,The Rock,Grant Hill,The Rock
1142,"Lucille Jeter was sixteen when she met Al, the father of this famous musician, who in his early career, used the stage name Maurice James.
",Smokey Robinson,Jimi Hendrix,Alan Parker,Mario van Peebles,Jimi Hendrix
1143,"This actress, who won an Academy Award in 1998, is the daughter of Tony Award winner Blythe Danner.
",Gwyneth Paltrow,Uma Thurman,Julia Roberts,Hilary Duff,Gwyneth Paltrow
1144,"This eccentric British musician, often called the chameleon of pop, is the son of Haywood Stenton Jones and Margaret Burns.
",David Bowie,Marc Bolan,Davy Jones,Sid Vicious,David Bowie
1145,"This actor, who won a Tony Award for leading role in Jerome Robbins Broadway, is the son of Ruth and Alex Greenspan.
",Jason Alexander,Jeff Goldblum,Billy Crystal,Richard Harris,Jason Alexander
1146,"This famous actress, who won an Oscar for Best Supporting Actress in the movie Ghost, is the daughter of Robert James Johnson.
",Nicollette  Sheridan,Catherine Bell,Christina Applegate,Whoopi Goldberg,Whoopi Goldberg
1147,"Peter Gow is the father of this Australian celebrity, whose nickname is the Body.
",Nicole Kidman,Patricia Arquette,Chrissie Hynde,Elle Macpherson,Elle Macpherson
1148,"Born in Minnesota in October, 1971, she is the famous daughter of Cindy Palmer Horowitz and Michael Horowitz.
",Vanessa Redgrave,Winona Ryder,Cher Horowitz,Susan Sarandon,Winona Ryder
1149,"Actress Tippi Hedren, who appeared in Alfred Hitchcocks movies The Birds and Marnie, is the mother of which famous movie star?
",Julia Roberts,Denise Richards,Tatum ONeal,Melanie Grifith,Melanie Grifith
